Date,Dato_Presion,Dato_Temp
2025-08-31 20:50:00-04:00,679.8,10.8
2025-08-31 20:55:00-04:00,680.0,10.5
2025-08-31 21:00:00-04:00,679.9,10.2
2025-08-31 21:05:00-04:00,679.9,10.6
2025-08-31 21:10:00-04:00,680.1,10.9
2025-08-31 21:15:00-04:00,680.1,10.8
2025-08-31 21:20:00-04:00,680.2,10.4
2025-08-31 21:25:00-04:00,680.2,10.4
2025-08-31 21:30:00-04:00,680.1,10.4
2025-08-31 21:35:00-04:00,680.4,10.2
2025-08-31 21:40:00-04:00,680.3,10.1
2025-08-31 21:45:00-04:00,680.3,10.1
2025-08-31 21:50:00-04:00,680.5,10.3
2025-08-31 21:55:00-04:00,680.4,10.2
2025-08-31 22:00:00-04:00,680.7,10.1
2025-08-31 22:05:00-04:00,680.6,10.0
2025-08-31 22:10:00-04:00,680.7,9.7
2025-08-31 22:15:00-04:00,680.8,9.4
2025-08-31 22:20:00-04:00,680.7,9.2
2025-08-31 22:25:00-04:00,680.7,9.6
2025-08-31 22:30:00-04:00,680.9,9.6
2025-08-31 22:35:00-04:00,681.0,9.6
2025-08-31 22:40:00-04:00,680.8,9.5
2025-08-31 22:45:00-04:00,681.1,9.1
2025-08-31 22:50:00-04:00,681.1,9.0
2025-08-31 22:55:00-04:00,681.0,9.1
2025-08-31 23:00:00-04:00,681.1,9.3
2025-08-31 23:05:00-04:00,681.0,9.2
2025-08-31 23:10:00-04:00,681.1,9.0
2025-08-31 23:15:00-04:00,681.2,9.1
2025-08-31 23:20:00-04:00,681.0,9.1
2025-08-31 23:25:00-04:00,681.1,9.2
2025-08-31 23:30:00-04:00,681.1,9.1
2025-08-31 23:35:00-04:00,681.2,9.0
2025-08-31 23:40:00-04:00,681.2,8.8
2025-08-31 23:45:00-04:00,681.2,8.7
2025-08-31 23:50:00-04:00,681.3,8.7
2025-08-31 23:55:00-04:00,681.2,8.6
2025-09-01 00:00:00-04:00,681.3,8.5
2025-09-01 00:05:00-04:00,681.5,8.4
2025-09-01 00:10:00-04:00,681.3,8.2
2025-09-01 00:15:00-04:00,681.3,8.2
2025-09-01 00:20:00-04:00,681.3,8.0
2025-09-01 00:25:00-04:00,681.1,7.8
2025-09-01 00:30:00-04:00,681.1,7.7
2025-09-01 00:35:00-04:00,681.3,7.7
2025-09-01 00:40:00-04:00,681.2,7.7
2025-09-01 00:45:00-04:00,681.2,7.9
2025-09-01 00:50:00-04:00,681.2,7.7
2025-09-01 00:55:00-04:00,681.0,7.5
2025-09-01 01:00:00-04:00,681.1,7.5
2025-09-01 01:05:00-04:00,681.2,7.4
2025-09-01 01:10:00-04:00,681.1,7.3
2025-09-01 01:15:00-04:00,681.2,7.2
2025-09-01 01:20:00-04:00,681.0,7.1
2025-09-01 01:25:00-04:00,681.1,7.3
2025-09-01 01:30:00-04:00,681.0,7.2
2025-09-01 01:35:00-04:00,680.7,7.0
2025-09-01 01:40:00-04:00,681.0,7.1
2025-09-01 01:45:00-04:00,681.1,7.1
2025-09-01 01:50:00-04:00,680.9,6.8
2025-09-01 01:55:00-04:00,680.8,6.8
2025-09-01 02:00:00-04:00,681.2,6.7
2025-09-01 02:05:00-04:00,681.0,6.7
2025-09-01 02:10:00-04:00,680.9,6.6
2025-09-01 02:15:00-04:00,681.0,6.6
2025-09-01 02:20:00-04:00,680.8,6.5
2025-09-01 02:25:00-04:00,681.0,6.6
2025-09-01 02:30:00-04:00,680.9,6.6
2025-09-01 02:35:00-04:00,680.9,6.5
2025-09-01 02:40:00-04:00,680.9,6.4
2025-09-01 02:45:00-04:00,681.0,6.4
2025-09-01 02:50:00-04:00,680.8,6.4
2025-09-01 02:55:00-04:00,680.9,6.4
2025-09-01 03:00:00-04:00,681.0,6.4
2025-09-01 03:05:00-04:00,680.9,6.3
2025-09-01 03:10:00-04:00,681.0,6.4
2025-09-01 03:15:00-04:00,680.8,6.4
2025-09-01 03:20:00-04:00,680.8,6.2
2025-09-01 03:25:00-04:00,680.8,6.0
2025-09-01 03:30:00-04:00,680.9,6.0
2025-09-01 03:35:00-04:00,680.7,6.0
2025-09-01 03:40:00-04:00,680.9,6.1
2025-09-01 03:45:00-04:00,680.9,6.2
2025-09-01 03:50:00-04:00,680.9,6.4
2025-09-01 03:55:00-04:00,680.7,6.5
2025-09-01 04:00:00-04:00,680.8,6.7
2025-09-01 04:05:00-04:00,681.1,6.9
2025-09-01 04:10:00-04:00,680.8,7.0
2025-09-01 04:15:00-04:00,680.8,7.2
2025-09-01 04:20:00-04:00,680.9,7.2
2025-09-01 04:25:00-04:00,680.9,7.2
2025-09-01 04:30:00-04:00,680.9,7.2
2025-09-01 04:35:00-04:00,680.7,7.3
2025-09-01 04:40:00-04:00,680.9,7.4
2025-09-01 04:45:00-04:00,680.7,7.4
2025-09-01 04:50:00-04:00,681.1,7.4
2025-09-01 04:55:00-04:00,681.0,7.5
2025-09-01 05:00:00-04:00,681.1,7.5
2025-09-01 05:05:00-04:00,680.9,7.5
2025-09-01 05:10:00-04:00,681.2,7.6
2025-09-01 05:15:00-04:00,681.1,7.5
2025-09-01 05:20:00-04:00,681.2,7.6
2025-09-01 05:25:00-04:00,681.2,7.6
2025-09-01 05:30:00-04:00,681.2,7.6
2025-09-01 05:35:00-04:00,681.1,7.6
2025-09-01 05:40:00-04:00,681.4,7.6
2025-09-01 05:45:00-04:00,681.3,7.5
2025-09-01 05:50:00-04:00,681.4,7.5
2025-09-01 05:55:00-04:00,681.6,7.3
2025-09-01 06:00:00-04:00,681.4,7.7
2025-09-01 06:05:00-04:00,681.3,7.3
2025-09-01 06:10:00-04:00,681.3,7.3
2025-09-01 06:15:00-04:00,681.6,7.1
2025-09-01 06:20:00-04:00,681.6,7.0
2025-09-01 06:25:00-04:00,681.6,6.8
2025-09-01 06:30:00-04:00,681.5,6.6
2025-09-01 06:35:00-04:00,681.9,6.3
2025-09-01 06:40:00-04:00,681.6,6.0
2025-09-01 06:45:00-04:00,681.8,6.0
2025-09-01 06:50:00-04:00,681.9,5.9
2025-09-01 06:55:00-04:00,681.9,6.0
2025-09-01 07:00:00-04:00,681.8,6.0
2025-09-01 07:05:00-04:00,682.0,6.0
2025-09-01 07:10:00-04:00,681.9,5.9
2025-09-01 07:15:00-04:00,682.0,6.1
2025-09-01 07:20:00-04:00,682.0,6.8
2025-09-01 07:25:00-04:00,681.9,8.1
2025-09-01 07:30:00-04:00,682.0,9.3
2025-09-01 07:35:00-04:00,682.0,9.4
2025-09-01 07:40:00-04:00,682.1,9.8
2025-09-01 07:45:00-04:00,682.2,10.6
2025-09-01 07:50:00-04:00,682.2,9.2
2025-09-01 07:55:00-04:00,682.5,8.9
2025-09-01 08:00:00-04:00,682.3,8.7
2025-09-01 08:05:00-04:00,682.3,10.1
2025-09-01 08:10:00-04:00,682.3,10.7
2025-09-01 08:15:00-04:00,682.5,10.9
2025-09-01 08:20:00-04:00,682.5,12.4
2025-09-01 08:25:00-04:00,682.5,11.5
2025-09-01 08:30:00-04:00,682.5,11.9
2025-09-01 08:35:00-04:00,682.4,10.2
2025-09-01 08:40:00-04:00,682.4,10.8
2025-09-01 08:45:00-04:00,682.4,11.0
2025-09-01 08:50:00-04:00,682.6,10.6
2025-09-01 08:55:00-04:00,682.5,10.0
2025-09-01 09:00:00-04:00,682.6,10.5
2025-09-01 09:05:00-04:00,682.6,10.4
2025-09-01 09:10:00-04:00,682.7,10.4
2025-09-01 09:15:00-04:00,682.5,10.9
2025-09-01 09:20:00-04:00,682.7,11.4
2025-09-01 09:25:00-04:00,682.6,11.2
2025-09-01 09:30:00-04:00,682.6,10.3
2025-09-01 09:35:00-04:00,682.6,11.8
2025-09-01 09:40:00-04:00,682.6,11.7
2025-09-01 09:45:00-04:00,682.5,12.1
2025-09-01 09:50:00-04:00,682.4,13.8
2025-09-01 09:55:00-04:00,682.5,11.3
2025-09-01 10:00:00-04:00,682.5,11.9
2025-09-01 10:05:00-04:00,682.3,12.6
2025-09-01 10:10:00-04:00,682.4,12.0
2025-09-01 10:15:00-04:00,682.4,11.9
2025-09-01 10:20:00-04:00,682.7,12.6
2025-09-01 10:25:00-04:00,682.4,13.3
2025-09-01 10:30:00-04:00,682.6,12.4
2025-09-01 10:35:00-04:00,682.4,13.0
2025-09-01 10:40:00-04:00,682.3,13.8
2025-09-01 10:45:00-04:00,682.1,13.7
2025-09-01 10:50:00-04:00,682.1,13.7
2025-09-01 10:55:00-04:00,682.0,13.6
2025-09-01 11:00:00-04:00,682.0,13.3
2025-09-01 11:05:00-04:00,681.9,13.9
2025-09-01 11:10:00-04:00,681.9,14.5
2025-09-01 11:15:00-04:00,681.6,14.4
2025-09-01 11:20:00-04:00,681.6,14.8
2025-09-01 11:25:00-04:00,681.5,14.4
2025-09-01 11:30:00-04:00,681.5,14.6
2025-09-01 11:35:00-04:00,681.3,15.1
2025-09-01 11:40:00-04:00,681.2,15.7
2025-09-01 11:45:00-04:00,681.3,16.1
2025-09-01 11:50:00-04:00,681.1,16.1
2025-09-01 11:55:00-04:00,680.8,16.6
2025-09-01 12:00:00-04:00,680.9,16.7
2025-09-01 12:05:00-04:00,680.8,16.7
2025-09-01 12:10:00-04:00,680.7,16.0
2025-09-01 12:15:00-04:00,680.5,16.3
2025-09-01 12:20:00-04:00,680.6,16.8
2025-09-01 12:25:00-04:00,680.5,17.0
2025-09-01 12:30:00-04:00,680.3,18.3
2025-09-01 12:35:00-04:00,680.4,17.0
2025-09-01 12:40:00-04:00,680.1,16.9
2025-09-01 12:45:00-04:00,680.0,17.3
2025-09-01 12:50:00-04:00,680.0,17.3
2025-09-01 12:55:00-04:00,679.8,17.7
2025-09-01 13:00:00-04:00,679.9,18.4
2025-09-01 13:05:00-04:00,679.7,18.4
2025-09-01 13:10:00-04:00,679.7,18.5
2025-09-01 13:15:00-04:00,679.6,17.9
2025-09-01 13:20:00-04:00,679.5,18.7
2025-09-01 13:25:00-04:00,679.6,18.5
2025-09-01 13:30:00-04:00,679.5,18.5
2025-09-01 13:35:00-04:00,679.2,18.5
2025-09-01 13:40:00-04:00,679.3,18.4
2025-09-01 13:45:00-04:00,679.1,19.2
2025-09-01 13:50:00-04:00,679.2,19.1
2025-09-01 13:55:00-04:00,679.0,19.3
2025-09-01 14:00:00-04:00,678.9,19.4
2025-09-01 14:05:00-04:00,678.9,19.5
2025-09-01 14:10:00-04:00,678.7,19.7
2025-09-01 14:15:00-04:00,678.6,20.2
2025-09-01 14:20:00-04:00,678.5,19.1
2025-09-01 14:25:00-04:00,678.4,20.2
2025-09-01 14:30:00-04:00,678.3,20.0
2025-09-01 14:35:00-04:00,678.3,19.7
2025-09-01 14:40:00-04:00,678.2,19.6
2025-09-01 14:45:00-04:00,678.1,19.5
2025-09-01 14:50:00-04:00,678.1,19.7
2025-09-01 14:55:00-04:00,678.0,19.5
2025-09-01 15:00:00-04:00,678.0,19.9
2025-09-01 15:05:00-04:00,677.9,20.0
2025-09-01 15:10:00-04:00,677.9,19.8
2025-09-01 15:15:00-04:00,677.6,20.2
2025-09-01 15:20:00-04:00,677.6,21.2
2025-09-01 15:25:00-04:00,677.7,19.3
2025-09-01 15:30:00-04:00,677.6,19.3
2025-09-01 15:35:00-04:00,677.8,19.6
2025-09-01 15:40:00-04:00,677.6,20.4
2025-09-01 15:45:00-04:00,677.5,19.8
2025-09-01 15:50:00-04:00,677.6,18.9
2025-09-01 15:55:00-04:00,677.8,20.5
2025-09-01 16:00:00-04:00,677.8,20.6
2025-09-01 16:05:00-04:00,677.8,18.2
2025-09-01 16:10:00-04:00,677.7,18.4
2025-09-01 16:15:00-04:00,677.6,19.1
2025-09-01 16:20:00-04:00,677.5,19.9
2025-09-01 16:25:00-04:00,677.5,20.1
2025-09-01 16:30:00-04:00,677.5,18.8
2025-09-01 16:35:00-04:00,677.6,18.0
2025-09-01 16:40:00-04:00,677.3,18.3
2025-09-01 16:45:00-04:00,677.6,18.0
2025-09-01 16:50:00-04:00,677.6,17.8
2025-09-01 16:55:00-04:00,677.6,17.7
2025-09-01 17:00:00-04:00,677.8,18.3
2025-09-01 17:05:00-04:00,677.8,18.2
2025-09-01 17:10:00-04:00,677.8,18.6
2025-09-01 17:15:00-04:00,677.9,19.4
2025-09-01 17:20:00-04:00,678.0,19.3
2025-09-01 17:25:00-04:00,677.9,19.1
2025-09-01 17:30:00-04:00,678.0,18.9
2025-09-01 17:35:00-04:00,677.9,18.7
2025-09-01 17:40:00-04:00,677.9,17.8
2025-09-01 17:45:00-04:00,678.0,17.0
2025-09-01 17:50:00-04:00,678.1,17.3
2025-09-01 17:55:00-04:00,678.1,17.3
2025-09-01 18:00:00-04:00,678.2,16.7
2025-09-01 18:05:00-04:00,678.3,16.5
2025-09-01 18:10:00-04:00,678.4,16.0
2025-09-01 18:15:00-04:00,678.2,15.3
2025-09-01 18:20:00-04:00,678.4,15.2
2025-09-01 18:25:00-04:00,678.4,15.0
2025-09-01 18:30:00-04:00,678.4,14.9
2025-09-01 18:35:00-04:00,678.5,14.7
2025-09-01 18:40:00-04:00,678.5,14.5
2025-09-01 18:45:00-04:00,678.4,14.4
2025-09-01 18:50:00-04:00,678.7,14.3
2025-09-01 18:55:00-04:00,678.6,14.3
2025-09-01 19:00:00-04:00,678.5,14.2
2025-09-01 19:05:00-04:00,678.6,14.1
2025-09-01 19:10:00-04:00,678.7,13.9
2025-09-01 19:15:00-04:00,678.9,13.6
2025-09-01 19:20:00-04:00,679.0,13.5
2025-09-01 19:25:00-04:00,679.0,13.3
2025-09-01 19:30:00-04:00,679.2,13.2
2025-09-01 19:35:00-04:00,679.0,13.1
2025-09-01 19:40:00-04:00,679.1,12.9
2025-09-01 19:45:00-04:00,679.2,12.8
2025-09-01 19:50:00-04:00,679.3,12.6
2025-09-01 19:55:00-04:00,679.3,12.4
2025-09-01 20:00:00-04:00,679.4,12.3
2025-09-01 20:05:00-04:00,679.5,12.4
2025-09-01 20:10:00-04:00,679.5,12.3
2025-09-01 20:15:00-04:00,679.5,12.2
2025-09-01 20:20:00-04:00,679.7,11.8
2025-09-01 20:25:00-04:00,679.7,11.6
2025-09-01 20:30:00-04:00,679.7,11.6
2025-09-01 20:35:00-04:00,679.7,11.4
2025-09-01 20:40:00-04:00,679.9,11.3
2025-09-01 20:45:00-04:00,679.9,11.1
2025-09-01 20:50:00-04:00,680.2,11.0
2025-09-01 20:55:00-04:00,680.1,11.1
2025-09-01 21:00:00-04:00,680.0,11.1
2025-09-01 21:05:00-04:00,680.2,11.0
2025-09-01 21:10:00-04:00,680.1,11.0
2025-09-01 21:15:00-04:00,680.3,10.6
2025-09-01 21:20:00-04:00,680.2,10.4
2025-09-01 21:25:00-04:00,680.0,10.4
2025-09-01 21:30:00-04:00,680.2,10.4
2025-09-01 21:35:00-04:00,680.3,10.5
2025-09-01 21:40:00-04:00,680.2,10.3
2025-09-01 21:45:00-04:00,680.4,10.1
2025-09-01 21:50:00-04:00,680.5,10.0
2025-09-01 21:55:00-04:00,680.5,9.9
2025-09-01 22:00:00-04:00,680.5,9.8
2025-09-01 22:05:00-04:00,680.7,9.7
2025-09-01 22:10:00-04:00,680.5,9.7
2025-09-01 22:15:00-04:00,680.6,9.7
2025-09-01 22:20:00-04:00,680.8,9.7
2025-09-01 22:25:00-04:00,680.7,9.6
2025-09-01 22:30:00-04:00,680.9,9.5
2025-09-01 22:35:00-04:00,681.0,9.4
2025-09-01 22:40:00-04:00,681.1,9.3
2025-09-01 22:45:00-04:00,681.1,9.4
2025-09-01 22:50:00-04:00,681.2,9.2
2025-09-01 22:55:00-04:00,681.3,9.1
2025-09-01 23:00:00-04:00,681.3,9.2
2025-09-01 23:05:00-04:00,681.6,9.2
2025-09-01 23:10:00-04:00,681.4,9.2
2025-09-01 23:15:00-04:00,681.4,9.2
2025-09-01 23:20:00-04:00,681.5,9.1
2025-09-01 23:25:00-04:00,681.4,9.2
2025-09-01 23:30:00-04:00,681.7,9.0
2025-09-01 23:35:00-04:00,681.8,8.8
2025-09-01 23:40:00-04:00,681.6,8.9
2025-09-01 23:45:00-04:00,681.5,8.9
2025-09-01 23:50:00-04:00,681.6,8.9
2025-09-01 23:55:00-04:00,681.7,8.7
