"Date","Simple Date","Outdoor Temperature (°C)","Feels Like (°C)","Wind Speed (m/sec)","Wind Gust (m/sec)","Max Daily Gust (m/sec)","Wind Direction (°)","Rain Rate (mm/hr)","Event Rain (mm)","Daily Rain (mm)","Weekly Rain (mm)","Monthly Rain (mm)","Yearly Rain (mm)","Relative Pressure (hPa)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","PM2.5 Outdoor (µg/m^3)","PM2.5 Outdoor 24 Hour Average (µg/m^3)","Absolute Pressure (hPa)","Avg Wind Direction (10 mins) (°)","Avg Wind Speed (10 mins) (m/sec)","PM2.5 Outdoor","PM2.5 Outdoor 24 Hour Average","CO2 battery"
2025-09-04T13:25:00-04:00,2025-09-04 13:25:00,14,14,1.6,5.6,9.3,165,0,0,0,0.4,0.4,412.2,680.1,54,2,284.5,7,4.5,680.1,252,2,29,18,1
2025-09-04T13:20:00-04:00,2025-09-04 13:20:00,13.9,13.9,4,6.5,9.3,248,0,0,0,0.4,0.4,412.2,680.2,54,2,278,7,4.5,680.2,244,3,29,18,1
2025-09-04T13:15:00-04:00,2025-09-04 13:15:00,13.4,13.4,1.8,8.1,9.3,265,0,0,0,0.4,0.4,412.2,680.2,55,2,316.9,7,4.5,680.2,244,4.4,29,18,1
2025-09-04T13:10:00-04:00,2025-09-04 13:10:00,13.6,13.6,5.1,7.3,9.3,211,0,0,0,0.4,0.4,412.2,680.4,54,3,420.4,7,4.5,680.4,228,4.3,29,18,1
2025-09-04T13:05:00-04:00,2025-09-04 13:05:00,14.2,14.2,3,8.4,8.4,236,0,0,0,0.4,0.4,412.2,680.5,54,2,271.2,7,4.4,680.5,172,3.8,29,18,1
2025-09-04T13:00:00-04:00,2025-09-04 13:00:00,14.3,14.3,5.1,5.4,6.8,157,0,0,0,0.4,0.4,412.2,680.3,53,8,806.6,7,4.4,680.3,178,2.2,29,18,1
2025-09-04T12:55:00-04:00,2025-09-04 12:55:00,15.1,15.1,3.8,6.6,6.8,186,0,0,0,0.4,0.4,412.2,680.7,51,4,518.4,6,4.4,680.7,147,1.4,25,18,1
2025-09-04T12:50:00-04:00,2025-09-04 12:50:00,15.5,15.5,0.9,2.6,6.8,346,0,0,0,0.4,0.4,412.2,680.5,50,5,541,6,4.4,680.5,206,1.4,25,18,1
2025-09-04T12:45:00-04:00,2025-09-04 12:45:00,15,15,1.9,3.1,6.8,207,0,0,0,0.4,0.4,412.2,680.5,51,5,628.7,4,4.4,680.5,149,1.7,17,18,1
2025-09-04T12:40:00-04:00,2025-09-04 12:40:00,14.6,14.6,1.7,3.5,6.8,222,0,0,0,0.4,0.4,412.2,680.8,51,3,411.4,4,4.4,680.8,142,1.7,17,18,1
2025-09-04T12:35:00-04:00,2025-09-04 12:35:00,14.2,14.2,2.6,4.9,6.8,159,0,0,0,0.4,0.4,412.2,680.8,53,5,579.9,2,4.4,680.8,230,2.1,8,18,1
2025-09-04T12:30:00-04:00,2025-09-04 12:30:00,13.8,13.8,3.3,6.8,6.8,185,0,0,0,0.4,0.4,412.2,681.1,53,6,648.4,2,4.4,681.1,284,2.1,8,18,1
2025-09-04T12:25:00-04:00,2025-09-04 12:25:00,13.5,13.5,1.3,4.3,6.8,248,0,0,0,0.4,0.4,412.2,681,56,9,948.3,2,4.4,681,197,1.6,8,18,1
2025-09-04T12:20:00-04:00,2025-09-04 12:20:00,13.3,13.3,1.6,4,6.8,288,0,0,0,0.4,0.4,412.2,681.1,57,10,985.6,2,4.4,681.1,255,1.8,8,18,1
2025-09-04T12:15:00-04:00,2025-09-04 12:15:00,13.3,13.3,1.8,4.7,6.8,182,0,0,0,0.4,0.4,412.2,681.4,55,10,977.7,5,4.5,681.4,250,1.8,21,19,1
2025-09-04T12:10:00-04:00,2025-09-04 12:10:00,12.9,12.9,2.6,4,6.8,267,0,0,0,0.4,0.4,412.2,681.4,58,9,910.5,5,4.5,681.4,233,1.8,21,19,1
2025-09-04T12:05:00-04:00,2025-09-04 12:05:00,12.8,12.8,1.9,3.4,6.8,230,0,0,0,0.4,0.4,412.2,681.5,59,10,971.1,5,4.5,681.5,190,1.9,21,19,1
2025-09-04T12:00:00-04:00,2025-09-04 12:00:00,12.3,12.3,2,3.7,6.8,186,0,0,0,0.4,0.4,412.2,681.7,58,9,923.9,5,4.5,681.7,189,2.2,21,19,1
2025-09-04T11:55:00-04:00,2025-09-04 11:55:00,12.4,12.4,3.2,5.1,6.8,189,0,0,0,0.4,0.4,412.2,681.8,59,9,947.4,6,4.5,681.8,197,2.3,25,19,1
2025-09-04T11:50:00-04:00,2025-09-04 11:50:00,11.9,11.9,1.9,4.6,6.8,298,0,0,0,0.4,0.4,412.2,681.8,64,9,917,6,4.5,681.8,204,2.3,25,19,1
2025-09-04T11:45:00-04:00,2025-09-04 11:45:00,11.6,11.6,3.3,4.5,6.8,236,0,0,0,0.4,0.4,412.2,682.2,65,3,391.6,5,4.5,682.2,246,2.6,21,19,1
2025-09-04T11:40:00-04:00,2025-09-04 11:40:00,12.2,12.2,2.8,4.9,6.8,271,0,0,0,0.4,0.4,412.2,681.9,64,3,379.5,5,4.5,681.9,246,2.1,21,19,1
2025-09-04T11:35:00-04:00,2025-09-04 11:35:00,11.8,11.8,2.3,5.1,6.8,256,0,0,0,0.4,0.4,412.2,682.1,61,3,375.7,5,4.6,682.1,248,2.3,21,19,1
2025-09-04T11:30:00-04:00,2025-09-04 11:30:00,11.6,11.6,2.4,4.7,6.8,226,0,0,0,0.4,0.4,412.2,682.2,62,2,321.3,5,4.6,682.2,245,2.4,21,19,1
2025-09-04T11:25:00-04:00,2025-09-04 11:25:00,11.5,11.5,2.4,3.2,6.8,277,0,0,0,0.4,0.4,412.2,681.9,72,2,307.3,5,4.6,681.9,250,2.2,21,19,1
2025-09-04T11:20:00-04:00,2025-09-04 11:20:00,11.3,11.3,1.6,3.8,6.8,284,0,0,0,0.4,0.4,412.2,682.2,73,2,292.1,5,4.6,682.2,200,1.7,21,19,1
2025-09-04T11:15:00-04:00,2025-09-04 11:15:00,11.5,11.5,0.8,2.7,6.8,236,0,0,0,0.4,0.4,412.2,682,73,2,233.2,5,4.6,682,267,2,21,19,1
2025-09-04T11:10:00-04:00,2025-09-04 11:10:00,11.4,11.4,2,3.1,6.8,274,0,0,0,0.4,0.4,412.2,682.1,69,1,171,5,4.6,682.1,274,2.7,21,19,1
2025-09-04T11:05:00-04:00,2025-09-04 11:05:00,11.5,11.5,2.2,4.5,6.8,289,0,0,0,0.4,0.4,412.2,682.2,68,0,80.3,8,4.6,682.2,282,2.7,33,19,1
2025-09-04T11:00:00-04:00,2025-09-04 11:00:00,11.7,11.7,1.3,3.8,6.8,304,0,0,0,0.4,0.4,412.2,682.2,66,0,56.8,8,4.6,682.2,303,1.2,33,19,1
2025-09-04T10:55:00-04:00,2025-09-04 10:55:00,11.9,11.9,0.8,1.9,6.8,283,0,0,0,0.4,0.4,412.2,682.2,66,0,64.6,8,4.6,682.2,303,1,33,19,1
2025-09-04T10:50:00-04:00,2025-09-04 10:50:00,11.8,11.8,0.9,2,6.8,57,0,0,0,0.4,0.4,412.2,682,67,1,123.9,8,4.6,682,109,1.4,33,19,1
2025-09-04T10:45:00-04:00,2025-09-04 10:45:00,12.3,12.3,1.4,2,6.8,290,0,0,0,0.4,0.4,412.2,682.1,66,1,174,4,4.6,682.1,109,1.2,17,19,1
2025-09-04T10:40:00-04:00,2025-09-04 10:40:00,11.9,11.9,0,2.3,6.8,195,0,0,0,0.4,0.4,412.2,682.4,67,2,256.9,4,4.6,682.4,195,2.1,17,19,1
2025-09-04T10:35:00-04:00,2025-09-04 10:35:00,11.8,11.8,2.1,4.8,6.8,172,0,0,0,0.4,0.4,412.2,682.2,68,2,286.5,4,4.6,682.2,254,3.3,17,20,1
2025-09-04T10:30:00-04:00,2025-09-04 10:30:00,11.6,11.6,3.6,6.8,6.8,260,0,0,0,0.4,0.4,412.2,682.4,68,2,279.4,4,4.6,682.4,277,3.2,17,20,1
2025-09-04T10:25:00-04:00,2025-09-04 10:25:00,11.6,11.6,4.9,5.3,6.3,289,0,0,0,0.4,0.4,412.2,682.3,68,2,297.6,4,4.7,682.3,315,2.4,17,20,1
2025-09-04T10:20:00-04:00,2025-09-04 10:20:00,11.8,11.8,1.6,5.7,6.3,230,0,0,0,0.4,0.4,412.2,682.4,68,3,360.2,4,4.7,682.4,330,2.2,17,20,1
2025-09-04T10:15:00-04:00,2025-09-04 10:15:00,11.3,11.3,1,3.9,6.3,3,0,0,0,0.4,0.4,412.2,682.4,68,2,304.3,6,4.7,682.4,297,2.5,25,20,1
2025-09-04T10:10:00-04:00,2025-09-04 10:10:00,11.3,11.3,1.7,3.2,5.5,193,0,0,0,0.4,0.4,412.2,682.3,68,2,303.7,6,4.7,682.3,253,2.2,25,20,1
2025-09-04T10:05:00-04:00,2025-09-04 10:05:00,11.6,11.6,2,3.9,5.5,281,0,0,0,0.4,0.4,412.2,682.2,67,2,315.1,5,4.8,682.2,281,2.1,21,20,1
2025-09-04T10:00:00-04:00,2025-09-04 10:00:00,12,12,1,3.9,5.5,5,0,0,0,0.4,0.4,412.2,682.6,65,2,273.9,5,4.8,682.6,199,2,21,20,1
2025-09-04T09:55:00-04:00,2025-09-04 09:55:00,11.8,11.8,1.4,5.5,5.5,232,0,0,0,0.4,0.4,412.2,682.2,64,6,694,9,4.8,682.2,317,1.8,38,20,1
2025-09-04T09:50:00-04:00,2025-09-04 09:50:00,11.5,11.5,0,2.3,3.8,277,0,0,0,0.4,0.4,412.2,682.5,66,5,606.4,9,4.8,682.5,320,1.3,38,20,1
2025-09-04T09:45:00-04:00,2025-09-04 09:45:00,12,12,2.3,2.3,3.8,337,0,0,0,0.4,0.4,412.2,682.1,63,5,612,8,4.8,682.1,337,0.9,33,20,1
2025-09-04T09:40:00-04:00,2025-09-04 09:40:00,12.3,12.3,0.7,2,3.8,121,0,0,0,0.4,0.4,412.2,682.3,63,6,687,8,4.8,682.3,155,1,33,20,1
2025-09-04T09:35:00-04:00,2025-09-04 09:35:00,12.2,12.2,0.5,2.4,3.8,316,0,0,0,0.4,0.4,412.2,682.4,66,6,658.4,6,4.8,682.4,196,1.1,25,20,1
2025-09-04T09:30:00-04:00,2025-09-04 09:30:00,11.4,11.4,1.6,2.1,3.8,189,0,0,0,0.4,0.4,412.2,682.6,68,6,646.3,6,4.8,682.6,245,1.2,25,20,1
2025-09-04T09:25:00-04:00,2025-09-04 09:25:00,10.7,10.7,1,2.6,3.8,220,0,0,0,0.4,0.4,412.2,682.5,70,5,632.4,5,4.9,682.5,254,1.2,21,20,1
2025-09-04T09:20:00-04:00,2025-09-04 09:20:00,11.4,11.4,0.8,1.5,3.8,229,0,0,0,0.4,0.4,412.2,682.5,68,6,660.3,5,4.9,682.5,89,0.8,21,20,1
2025-09-04T09:15:00-04:00,2025-09-04 09:15:00,11.5,11.5,1.7,2.2,3.8,244,0,0,0,0.4,0.4,412.2,682.4,70,3,400.1,4,4.9,682.4,93,0.6,17,20,1
2025-09-04T09:10:00-04:00,2025-09-04 09:10:00,10.5,10.5,0.6,0.7,3.8,80,0,0,0,0.4,0.4,412.2,682.4,74,2,297.7,4,4.9,682.4,102,0.6,17,20,1
2025-09-04T09:05:00-04:00,2025-09-04 09:05:00,10.2,10.2,0,2,3.8,302,0,0,0,0.4,0.4,412.2,682.5,74,1,209.8,4,4.9,682.5,55,0,17,20,1
2025-09-04T09:00:00-04:00,2025-09-04 09:00:00,9.9,9.9,0,2,3.8,62,0,0,0,0.4,0.4,412.2,682.3,76,1,193.8,4,4.9,682.3,89,0,17,20,1
2025-09-04T08:55:00-04:00,2025-09-04 08:55:00,9.7,9.7,0,1.2,3.8,289,0,0,0,0.4,0.4,412.2,682.3,75,1,161.1,6,5,682.3,12,0.8,25,21,1
2025-09-04T08:50:00-04:00,2025-09-04 08:50:00,9.6,9.6,1.2,1.8,3.8,27,0,0,0,0.4,0.4,412.2,682.4,76,1,153.7,6,5,682.4,27,0.6,25,21,1
2025-09-04T08:45:00-04:00,2025-09-04 08:45:00,9.4,9.4,1.3,2,3.8,27,0,0,0,0.4,0.4,412.2,682.2,76,1,128,11,5,682.2,232,0.5,46,21,1
2025-09-04T08:40:00-04:00,2025-09-04 08:40:00,9.2,9.2,0,0.9,3.8,229,0,0,0,0.4,0.4,412.2,682.3,77,1,112.2,11,5,682.3,232,0.5,46,21,1
2025-09-04T08:35:00-04:00,2025-09-04 08:35:00,9.2,9.2,0.7,1,3.8,50,0,0,0,0.4,0.4,412.2,682.3,77,0,107.3,5,5,682.3,347,0,21,21,1
2025-09-04T08:30:00-04:00,2025-09-04 08:30:00,8.9,8.9,0,0.6,3.8,240,0,0,0,0.4,0.4,412.2,682.4,78,0,98.7,5,5,682.4,284,0,21,21,1
2025-09-04T08:25:00-04:00,2025-09-04 08:25:00,8.7,8.7,0,0.7,3.8,9,0,0,0,0.4,0.4,412.2,682.2,79,0,95.2,5,5,682.2,32,0,21,21,1
2025-09-04T08:20:00-04:00,2025-09-04 08:20:00,8.6,8.6,0,1.2,3.8,224,0,0,0,0.4,0.4,412.2,682.2,79,0,92.4,5,5,682.2,32,0,21,21,1
2025-09-04T08:15:00-04:00,2025-09-04 08:15:00,8.6,8.6,0,0.6,3.8,32,0,0,0,0.4,0.4,412.2,682,79,0,89.1,5,5.1,682,250,0.5,21,21,1
2025-09-04T08:10:00-04:00,2025-09-04 08:10:00,8.5,8.5,0.6,1,3.8,251,0,0,0,0.4,0.4,412.2,682.1,79,0,78.8,5,5.1,682.1,260,0.6,21,21,1
2025-09-04T08:05:00-04:00,2025-09-04 08:05:00,8.6,8.6,0.6,1,3.8,268,0,0,0,0.4,0.4,412.2,682.1,79,0,61.6,5,5.1,682.1,268,0.6,21,21,1
2025-09-04T08:00:00-04:00,2025-09-04 08:00:00,8.9,8.9,0.7,1,3.8,311,0,0,0,0.4,0.4,412.2,682.2,79,0,74,5,5.1,682.2,79,0.7,21,21,1
2025-09-04T07:55:00-04:00,2025-09-04 07:55:00,8.7,8.7,0.8,1.5,3.8,88,0,0,0,0.4,0.4,412.2,682.1,80,0,89.7,5,5.1,682.1,66,0.7,21,21,1
2025-09-04T07:50:00-04:00,2025-09-04 07:50:00,8.7,8.7,0,1.4,3.8,67,0,0,0,0.4,0.4,412.2,682.1,81,1,127.9,5,5.1,682.1,10,0.6,21,21,1
2025-09-04T07:45:00-04:00,2025-09-04 07:45:00,8.2,8.2,0.6,1.5,3.8,42,0,0,0,0.4,0.4,412.2,682.1,82,1,124.3,9,5.2,682.1,42,0.6,38,22,1
2025-09-04T07:40:00-04:00,2025-09-04 07:40:00,8.2,8.2,0,1.5,3.8,290,0,0,0,0.4,0.4,412.2,682,82,1,119.9,9,5.2,682,269,0.5,38,22,1
2025-09-04T07:35:00-04:00,2025-09-04 07:35:00,8.1,8.1,0,1,3.8,269,0,0,0,0.4,0.4,412.2,681.8,82,0,86,5,5.2,681.8,269,0,21,22,1
2025-09-04T07:30:00-04:00,2025-09-04 07:30:00,8.1,8.1,0.9,1.3,3.8,291,0,0,0,0.4,0.4,412.2,681.7,82,0,86.5,5,5.2,681.7,291,0,21,22,1
2025-09-04T07:25:00-04:00,2025-09-04 07:25:00,7.9,7.9,0.6,1,3.8,285,0,0,0,0.4,0.4,412.2,681.8,82,0,81.5,5,5.3,681.8,264,0.8,21,22,1
2025-09-04T07:20:00-04:00,2025-09-04 07:20:00,7.8,7.8,0.9,1.4,3.8,263,0,0,0,0.4,0.4,412.2,681.6,82,0,59.6,5,5.3,681.6,264,0.7,21,22,1
2025-09-04T07:15:00-04:00,2025-09-04 07:15:00,7.8,7.8,0,0.9,3.8,269,0,0,0,0.4,0.4,412.2,681.6,83,0,61.4,8,5.3,681.6,23,0.6,33,22,1
2025-09-04T07:10:00-04:00,2025-09-04 07:10:00,7.7,7.7,0.7,1.1,3.8,32,0,0,0,0.4,0.4,412.2,681.5,83,0,31.2,8,5.3,681.5,23,0.6,33,22,1
2025-09-04T07:05:00-04:00,2025-09-04 07:05:00,7.7,7.7,0.7,1.5,3.8,327,0,0,0,0.4,0.4,412.2,681.6,82,0,23.3,8,5.4,681.6,276,0.7,33,23,1
2025-09-04T07:00:00-04:00,2025-09-04 07:00:00,7.7,7.7,0.8,1.3,3.8,341,0,0,0,0.4,0.4,412.2,681.6,82,0,13.9,8,5.4,681.6,300,0.9,33,23,1
2025-09-04T06:55:00-04:00,2025-09-04 06:55:00,7.7,7.7,1.1,2.6,3.8,327,0,0,0,0.4,0.4,412.2,681.3,82,0,9.6,8,5.4,681.3,331,0.8,33,23,1
2025-09-04T06:50:00-04:00,2025-09-04 06:50:00,7.7,7.7,0,1.3,3.8,284,0,0,0,0.4,0.4,412.2,681.5,82,0,6.1,8,5.4,681.5,345,0.6,33,23,1
2025-09-04T06:45:00-04:00,2025-09-04 06:45:00,7.7,7.7,1.2,1.9,3.8,343,0,0,0,0.4,0.4,412.2,681.2,82,0,3.1,8,5.5,681.2,343,0.9,33,23,1
2025-09-04T06:40:00-04:00,2025-09-04 06:40:00,7.7,7.7,1.1,1.8,3.8,355,0,0,0,0.4,0.4,412.2,681.2,82,0,2.1,8,5.5,681.2,16,0.9,33,23,1
2025-09-04T06:35:00-04:00,2025-09-04 06:35:00,7.7,7.7,1,1.9,3.8,305,0,0,0,0.4,0.4,412.2,681.1,82,0,1.4,6,5.5,681.1,30,0.8,25,23,1
2025-09-04T06:30:00-04:00,2025-09-04 06:30:00,7.7,7.7,0.6,1.3,3.8,37,0,0,0,0.4,0.4,412.2,681.3,82,0,0.6,6,5.5,681.3,37,0.8,25,23,1
2025-09-04T06:25:00-04:00,2025-09-04 06:25:00,7.7,7.7,0,1.6,3.8,293,0,0,0,0.4,0.4,412.2,681.1,83,0,0.2,6,5.5,681.1,39,0.9,25,23,1
2025-09-04T06:20:00-04:00,2025-09-04 06:20:00,7.7,7.7,1.3,2,3.8,58,0,0,0,0.4,0.4,412.2,681.2,83,0,0,6,5.5,681.2,41,0.9,25,23,1
2025-09-04T06:15:00-04:00,2025-09-04 06:15:00,7.7,7.7,1.3,1.7,3.8,46,0,0,0,0.4,0.4,412.2,681.1,83,0,0,6,5.6,681.1,46,0.9,25,23,1
2025-09-04T06:10:00-04:00,2025-09-04 06:10:00,7.7,7.7,0.9,1.7,3.8,79,0,0,0,0.4,0.4,412.2,681.2,83,0,0,6,5.6,681.2,40,0.8,25,23,1
2025-09-04T06:05:00-04:00,2025-09-04 06:05:00,7.6,7.6,1,1.5,3.8,78,0,0,0,0.4,0.4,412.2,681,83,0,0,6,5.6,681,81,0,25,23,1
2025-09-04T06:00:00-04:00,2025-09-04 06:00:00,7.6,7.6,0,0.7,3.8,39,0,0,0,0.4,0.4,412.2,681.2,82,0,0,6,5.6,681.2,185,0,25,23,1
2025-09-04T05:55:00-04:00,2025-09-04 05:55:00,7.7,7.7,0,1,3.8,34,0,0,0,0.4,0.4,412.2,681,82,0,0,6,5.7,681,319,0,25,24,1
2025-09-04T05:50:00-04:00,2025-09-04 05:50:00,7.7,7.7,0,0.8,3.8,293,0,0,0,0.4,0.4,412.2,681,82,0,0,6,5.7,681,279,0.9,25,24,1
2025-09-04T05:45:00-04:00,2025-09-04 05:45:00,7.7,7,1.5,1.8,3.8,287,0,0,0,0.4,0.4,412.2,680.7,82,0,0,4,5.7,680.7,279,0.8,17,24,1
2025-09-04T05:40:00-04:00,2025-09-04 05:40:00,7.8,7.8,0.8,1.2,3.8,272,0,0,0,0.4,0.4,412.2,680.9,81,0,0,4,5.7,680.9,326,0.8,17,24,1
2025-09-04T05:35:00-04:00,2025-09-04 05:35:00,7.9,7.9,0,1.7,3.8,20,0,0,0,0.4,0.4,412.2,680.8,81,0,0,4,5.7,680.8,320,0.9,17,24,1
2025-09-04T05:30:00-04:00,2025-09-04 05:30:00,7.9,7.9,0,1.8,3.8,9,0,0,0,0.4,0.4,412.2,680.7,80,0,0,4,5.7,680.7,329,1.1,17,24,1
2025-09-04T05:25:00-04:00,2025-09-04 05:25:00,8.1,8.1,1,2.8,3.8,345,0,0,0,0.4,0.4,412.2,680.8,80,0,0,4,5.7,680.8,323,0.7,17,24,1
2025-09-04T05:20:00-04:00,2025-09-04 05:20:00,8.1,8.1,0.7,1.6,3.8,323,0,0,0,0.4,0.4,412.2,680.7,79,0,0,4,5.7,680.7,264,0.7,17,24,1
2025-09-04T05:15:00-04:00,2025-09-04 05:15:00,8.1,7.6,1.4,2.9,3.8,297,0,0,0,0.4,0.4,412.2,680.7,79,0,0,4,5.8,680.7,297,0.9,17,24,1
2025-09-04T05:10:00-04:00,2025-09-04 05:10:00,8.1,8.1,0,1.8,3.8,23,0,0,0,0.4,0.4,412.2,680.5,79,0,0,4,5.8,680.5,313,0.8,17,24,1
2025-09-04T05:05:00-04:00,2025-09-04 05:05:00,8.1,8.1,1.2,1.5,3.8,305,0,0,0,0.4,0.4,412.2,680.6,79,0,0,4,5.8,680.6,334,0.7,17,24,1
2025-09-04T05:00:00-04:00,2025-09-04 05:00:00,8.2,8.2,0.7,1.1,3.8,327,0,0,0,0.4,0.4,412.2,680.5,79,0,0,4,5.8,680.5,327,0.6,17,24,1
2025-09-04T04:55:00-04:00,2025-09-04 04:55:00,8.2,8.2,0.6,1.3,3.8,1,0,0,0,0.4,0.4,412.2,680.6,79,0,0,5,5.9,680.6,1,0.8,21,25,1
2025-09-04T04:50:00-04:00,2025-09-04 04:50:00,8.3,8.3,0,1.5,3.8,331,0,0,0,0.4,0.4,412.2,680.5,79,0,0,5,5.9,680.5,11,0.8,21,25,1
2025-09-04T04:45:00-04:00,2025-09-04 04:45:00,8.4,8.4,0.6,1.9,3.8,19,0,0,0,0.4,0.4,412.2,680.5,78,0,0,5,5.9,680.5,19,0.8,21,25,1
2025-09-04T04:40:00-04:00,2025-09-04 04:40:00,8.5,8.5,0,1.9,3.8,51,0,0,0,0.4,0.4,412.2,680.5,78,0,0,5,5.9,680.5,351,0.8,21,25,1
2025-09-04T04:35:00-04:00,2025-09-04 04:35:00,8.6,8.6,0.6,1.2,3.8,109,0,0,0,0.4,0.4,412.2,680.5,78,0,0,,,680.5,8,0.8,17,26,1
2025-09-04T04:30:00-04:00,2025-09-04 04:30:00,8.6,8,1.5,1.9,3.8,38,0,0,0,0.4,0.4,412.2,680.5,77,0,0,,,680.5,352,0.6,17,26,1
2025-09-04T04:25:00-04:00,2025-09-04 04:25:00,8.6,8.6,0.5,0.9,3.8,344,0,0,0,0.4,0.4,412.2,680.4,77,0,0,,,680.4,17,0,17,26,1
2025-09-04T04:20:00-04:00,2025-09-04 04:20:00,8.7,8.7,0.6,0.9,3.8,342,0,0,0,0.4,0.4,412.2,680.6,77,0,0,,,680.6,23,0.6,17,26,1
2025-09-04T04:15:00-04:00,2025-09-04 04:15:00,8.7,8.7,0,1.1,3.8,269,0,0,0,0.4,0.4,412.2,680.5,76,0,0,4,6,680.5,2,0.8,17,26,1
2025-09-04T04:10:00-04:00,2025-09-04 04:10:00,8.8,8.8,0.8,1.2,3.8,18,0,0,0,0.4,0.4,412.2,680.6,76,0,0,4,6,680.6,9,0.7,17,26,1
2025-09-04T04:05:00-04:00,2025-09-04 04:05:00,8.8,8.8,1.2,1.5,3.8,326,0,0,0,0.4,0.4,412.2,680.5,75,0,0,4,6,680.5,6,0.7,17,26,1
2025-09-04T04:00:00-04:00,2025-09-04 04:00:00,8.8,8.8,1,1.2,3.8,353,0,0,0,0.4,0.4,412.2,680.5,75,0,0,4,6,680.5,333,0.8,17,26,1
2025-09-04T03:55:00-04:00,2025-09-04 03:55:00,8.8,8.8,0,1.4,3.8,282,0,0,0,0.4,0.4,412.2,680.4,75,0,0,4,6.1,680.4,282,1.2,17,26,1
2025-09-04T03:50:00-04:00,2025-09-04 03:50:00,9,8.6,1.4,2,3.8,288,0,0,0,0.4,0.4,412.2,680.8,74,0,0,4,6.1,680.8,284,0.8,17,26,1
2025-09-04T03:45:00-04:00,2025-09-04 03:45:00,9.1,9.1,1.1,1.4,3.8,324,0,0,0,0.4,0.4,412.2,680.7,73,0,0,4,6.1,680.7,130,0.6,17,26,1
2025-09-04T03:40:00-04:00,2025-09-04 03:40:00,9.1,9.1,0,0.7,3.8,150,0,0,0,0.4,0.4,412.2,680.6,72,0,0,4,6.1,680.6,150,0.6,17,26,1
2025-09-04T03:35:00-04:00,2025-09-04 03:35:00,9.1,9.1,0.6,1.3,3.8,120,0,0,0,0.4,0.4,412.2,680.5,73,0,0,4,6.2,680.5,127,0.9,17,26,1
2025-09-04T03:30:00-04:00,2025-09-04 03:30:00,9,9,0,1.6,3.8,136,0,0,0,0.4,0.4,412.2,680.6,74,0,0,4,6.2,680.6,85,1.1,17,26,1
2025-09-04T03:25:00-04:00,2025-09-04 03:25:00,8.9,8.9,0.6,1.6,3.8,61,0,0,0,0.4,0.4,412.2,680.7,74,0,0,4,6.2,680.7,101,1.5,17,26,1
2025-09-04T03:20:00-04:00,2025-09-04 03:20:00,8.9,8.3,1.6,3.8,3.8,98,0,0,0,0.4,0.4,412.2,680.8,75,0,0,4,6.2,680.8,98,1.9,17,26,1
2025-09-04T03:15:00-04:00,2025-09-04 03:15:00,8.8,8.8,1,2.8,2.9,75,0,0,0,0.4,0.4,412.2,680.8,75,0,0,4,6.2,680.8,96,1.3,17,26,1
2025-09-04T03:10:00-04:00,2025-09-04 03:10:00,8.8,8.8,1.2,2.2,2.5,74,0,0,0,0.4,0.4,412.2,680.7,76,0,0,4,6.2,680.7,79,0.9,17,26,1
2025-09-04T03:05:00-04:00,2025-09-04 03:05:00,8.8,8.8,0.9,1.6,2.5,78,0,0,0,0.4,0.4,412.2,680.6,76,0,0,4,6.3,680.6,101,0.7,17,26,1
2025-09-04T03:00:00-04:00,2025-09-04 03:00:00,8.7,8.7,0,1.2,2.5,146,0,0,0,0.4,0.4,412.2,680.7,76,0,0,4,6.3,680.7,124,1,17,26,1
2025-09-04T02:55:00-04:00,2025-09-04 02:55:00,8.7,8.7,1,2.2,2.5,126,0,0,0,0.4,0.4,412.2,680.8,77,0,0,4,6.3,680.8,95,1.1,17,26,1
2025-09-04T02:50:00-04:00,2025-09-04 02:50:00,8.7,8.7,0.8,1.2,2.5,106,0,0,0,0.4,0.4,412.2,681,77,0,0,4,6.3,681,317,0.8,17,26,1
2025-09-04T02:45:00-04:00,2025-09-04 02:45:00,8.7,8.7,0.9,1.2,2.5,328,0,0,0,0.4,0.4,412.2,680.9,77,0,0,3,6.3,680.9,322,0.8,13,27,1
2025-09-04T02:40:00-04:00,2025-09-04 02:40:00,8.8,8,1.7,2.4,2.5,308,0,0,0,0.4,0.4,412.2,680.8,76,0,0,3,6.3,680.8,335,1,13,27,1
2025-09-04T02:35:00-04:00,2025-09-04 02:35:00,8.7,8.7,0.6,1.7,2.5,13,0,0,0,0.4,0.4,412.2,681,76,0,0,3,6.4,681,304,1.1,13,27,1
2025-09-04T02:30:00-04:00,2025-09-04 02:30:00,8.7,8.7,1.3,1.8,2.5,312,0,0,0,0.4,0.4,412.2,680.8,76,0,0,3,6.4,680.8,304,1,13,27,1
2025-09-04T02:25:00-04:00,2025-09-04 02:25:00,8.7,8.7,1.3,1.8,2.5,342,0,0,0,0.4,0.4,412.2,680.8,76,0,0,3,6.4,680.8,342,1.1,13,27,1
2025-09-04T02:20:00-04:00,2025-09-04 02:20:00,8.7,8.7,1.1,2.1,2.5,357,0,0,0,0.4,0.4,412.2,680.8,76,0,0,3,6.4,680.8,267,1.1,13,27,1
2025-09-04T02:15:00-04:00,2025-09-04 02:15:00,8.8,8.8,0.7,1.1,2.5,301,0,0,0,0.4,0.4,412.2,680.7,76,0,0,3,6.5,680.7,295,1,13,27,1
