Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	4096
Coarse Gain:	2
Fine Gain:	0
Upper Discriminator:	4191
Lower Discriminator:	119
1549	1549.0	33
1550	1550.0	49
1551	1551.0	33
1552	1552.0	37
1553	1553.0	30
1554	1554.0	25
1555	1555.0	36
1556	1556.0	49
1557	1557.0	30
1558	1558.0	35
1559	1559.0	35
1560	1560.0	29
1561	1561.0	39
1562	1562.0	35
1563	1563.0	38
1564	1564.0	35
1565	1565.0	36
1566	1566.0	43
1567	1567.0	26
1568	1568.0	40
1569	1569.0	34
1570	1570.0	31
1571	1571.0	36
1572	1572.0	34
1573	1573.0	28
1574	1574.0	39
1575	1575.0	42
1576	1576.0	56
1577	1577.0	39
1578	1578.0	33
1579	1579.0	50
1580	1580.0	36
1581	1581.0	39
1582	1582.0	35
1583	1583.0	45
1584	1584.0	37
1585	1585.0	45
1586	1586.0	33
1587	1587.0	42
1588	1588.0	44
1589	1589.0	46
1590	1590.0	53
1591	1591.0	55
1592	1592.0	36
1593	1593.0	40
1594	1594.0	40
1595	1595.0	50
1596	1596.0	46
1597	1597.0	34
1598	1598.0	42
1599	1599.0	51
1600	1600.0	46
1601	1601.0	43
1602	1602.0	33
1603	1603.0	41
1604	1604.0	32
1605	1605.0	37
1606	1606.0	41
1607	1607.0	36
1608	1608.0	46
1609	1609.0	32
1610	1610.0	43
1611	1611.0	33
1612	1612.0	36
1613	1613.0	44
1614	1614.0	46
1615	1615.0	36
1616	1616.0	38
1617	1617.0	44
1618	1618.0	39
1619	1619.0	43
1620	1620.0	44
1621	1621.0	32
1622	1622.0	39
1623	1623.0	34
1624	1624.0	39
1625	1625.0	36
1626	1626.0	27
1627	1627.0	29
1628	1628.0	31
1629	1629.0	32
1630	1630.0	33
1631	1631.0	32
1632	1632.0	44
1633	1633.0	45
1634	1634.0	43
1635	1635.0	33
1636	1636.0	41
1637	1637.0	32
1638	1638.0	47
1639	1639.0	33
1640	1640.0	23
1641	1641.0	39
1642	1642.0	34
1643	1643.0	28
1644	1644.0	31
1645	1645.0	34
1646	1646.0	38
1647	1647.0	43
1648	1648.0	34
1649	1649.0	34
1650	1650.0	30
1651	1651.0	26
1652	1652.0	35
1653	1653.0	26
1654	1654.0	39
1655	1655.0	36
1656	1656.0	44
1657	1657.0	33
1658	1658.0	35
1659	1659.0	35
1660	1660.0	38
1661	1661.0	48
1662	1662.0	28
1663	1663.0	26
1664	1664.0	36
1665	1665.0	25
1666	1666.0	39
1667	1667.0	32
1668	1668.0	38
1669	1669.0	42
1670	1670.0	22
1671	1671.0	24
1672	1672.0	41
1673	1673.0	28
1674	1674.0	31
1675	1675.0	35
1676	1676.0	28
1677	1677.0	34
1678	1678.0	26
1679	1679.0	31
1680	1680.0	24
1681	1681.0	41
1682	1682.0	28
1683	1683.0	21
1684	1684.0	31
1685	1685.0	28
1686	1686.0	35
1687	1687.0	32
1688	1688.0	24
1689	1689.0	22
1690	1690.0	36
1691	1691.0	33
1692	1692.0	32
1693	1693.0	38
1694	1694.0	25
1695	1695.0	30
1696	1696.0	30
1697	1697.0	23
1698	1698.0	27
1699	1699.0	28
1700	1700.0	36
1701	1701.0	28
1702	1702.0	31
1703	1703.0	23
1704	1704.0	20
1705	1705.0	31
1706	1706.0	21
1707	1707.0	27
1708	1708.0	23
1709	1709.0	26
1710	1710.0	32
1711	1711.0	30
1712	1712.0	31
1713	1713.0	43
1714	1714.0	41
1715	1715.0	40
1716	1716.0	28
1717	1717.0	34
1718	1718.0	29
1719	1719.0	32
1720	1720.0	28
1721	1721.0	29
1722	1722.0	22
1723	1723.0	29
1724	1724.0	27
1725	1725.0	32
1726	1726.0	29
1727	1727.0	33
1728	1728.0	25
1729	1729.0	33
1730	1730.0	25
1731	1731.0	18
1732	1732.0	23
1733	1733.0	17
1734	1734.0	24
1735	1735.0	29
1736	1736.0	28
1737	1737.0	19
1738	1738.0	15
1739	1739.0	24
1740	1740.0	31
1741	1741.0	17
1742	1742.0	28
1743	1743.0	29
1744	1744.0	16
1745	1745.0	31
1746	1746.0	19
1747	1747.0	30
1748	1748.0	26
1749	1749.0	25
1750	1750.0	25
1751	1751.0	28
1752	1752.0	23
1753	1753.0	19
1754	1754.0	29
1755	1755.0	28
1756	1756.0	27
1757	1757.0	36
1758	1758.0	23
1759	1759.0	24
1760	1760.0	14
1761	1761.0	20
1762	1762.0	27
1763	1763.0	29
1764	1764.0	21
1765	1765.0	23
1766	1766.0	19
1767	1767.0	31
1768	1768.0	32
1769	1769.0	22
1770	1770.0	26
1771	1771.0	31
1772	1772.0	28
1773	1773.0	22
1774	1774.0	19
1775	1775.0	20
1776	1776.0	23
1777	1777.0	28
1778	1778.0	22
1779	1779.0	32
1780	1780.0	23
1781	1781.0	22
1782	1782.0	27
1783	1783.0	35
1784	1784.0	31
1785	1785.0	22
1786	1786.0	22
1787	1787.0	29
1788	1788.0	22
1789	1789.0	33
1790	1790.0	21
1791	1791.0	25
1792	1792.0	19
1793	1793.0	19
1794	1794.0	23
1795	1795.0	22
1796	1796.0	16
1797	1797.0	22
1798	1798.0	27
1799	1799.0	28
1800	1800.0	17
1801	1801.0	26
1802	1802.0	28
1803	1803.0	22
1804	1804.0	22
1805	1805.0	20
1806	1806.0	15
1807	1807.0	24
1808	1808.0	14
1809	1809.0	16
1810	1810.0	17
1811	1811.0	16
1812	1812.0	22
1813	1813.0	18
1814	1814.0	24
1815	1815.0	23
1816	1816.0	23
1817	1817.0	21
1818	1818.0	17
1819	1819.0	18
1820	1820.0	31
1821	1821.0	23
1822	1822.0	22
1823	1823.0	26
1824	1824.0	19
1825	1825.0	15
1826	1826.0	16
1827	1827.0	22
1828	1828.0	20
1829	1829.0	21
1830	1830.0	20
1831	1831.0	17
1832	1832.0	23
1833	1833.0	17
1834	1834.0	21
1835	1835.0	12
1836	1836.0	19
1837	1837.0	23
1838	1838.0	19
1839	1839.0	19
1840	1840.0	27
1841	1841.0	20
1842	1842.0	11
1843	1843.0	18
1844	1844.0	17
1845	1845.0	23
1846	1846.0	16
1847	1847.0	17
1848	1848.0	19
1849	1849.0	25
1850	1850.0	24
1851	1851.0	15
1852	1852.0	26
1853	1853.0	12
1854	1854.0	20
1855	1855.0	26
1856	1856.0	25
1857	1857.0	24
1858	1858.0	19
1859	1859.0	12
1860	1860.0	21
1861	1861.0	22
1862	1862.0	19
1863	1863.0	19
1864	1864.0	15
1865	1865.0	17
1866	1866.0	17
1867	1867.0	21
1868	1868.0	15
1869	1869.0	20
1870	1870.0	13
1871	1871.0	23
1872	1872.0	15
1873	1873.0	16
1874	1874.0	13
1875	1875.0	21
1876	1876.0	21
1877	1877.0	27
1878	1878.0	22
1879	1879.0	24
1880	1880.0	17
1881	1881.0	21
1882	1882.0	26
1883	1883.0	13
1884	1884.0	17
1885	1885.0	16
1886	1886.0	24
1887	1887.0	25
1888	1888.0	21
1889	1889.0	20
1890	1890.0	18
1891	1891.0	11
1892	1892.0	21
1893	1893.0	25
1894	1894.0	21
1895	1895.0	20
1896	1896.0	22
1897	1897.0	19
1898	1898.0	15
1899	1899.0	34
1900	1900.0	23
1901	1901.0	20
1902	1902.0	15
1903	1903.0	14
1904	1904.0	15
1905	1905.0	23
1906	1906.0	16
1907	1907.0	19
1908	1908.0	29
1909	1909.0	12
1910	1910.0	23
1911	1911.0	17
1912	1912.0	29
1913	1913.0	22
1914	1914.0	35
1915	1915.0	22
1916	1916.0	21
1917	1917.0	29
1918	1918.0	26
1919	1919.0	19
1920	1920.0	27
1921	1921.0	19
1922	1922.0	33
1923	1923.0	20
1924	1924.0	20
1925	1925.0	32
1926	1926.0	29
1927	1927.0	33
1928	1928.0	31
1929	1929.0	28
1930	1930.0	29
1931	1931.0	30
1932	1932.0	27
1933	1933.0	27
1934	1934.0	24
1935	1935.0	20
1936	1936.0	24
1937	1937.0	29
1938	1938.0	24
1939	1939.0	20
1940	1940.0	29
1941	1941.0	29
1942	1942.0	32
1943	1943.0	36
1944	1944.0	22
1945	1945.0	40
1946	1946.0	27
1947	1947.0	38
1948	1948.0	29
1949	1949.0	25
1950	1950.0	29
1951	1951.0	31
1952	1952.0	39
1953	1953.0	33
1954	1954.0	25
1955	1955.0	25
1956	1956.0	29
1957	1957.0	28
1958	1958.0	23
1959	1959.0	33
1960	1960.0	29
1961	1961.0	46
1962	1962.0	42
1963	1963.0	31
1964	1964.0	42
1965	1965.0	41
1966	1966.0	55
1967	1967.0	31
1968	1968.0	33
1969	1969.0	48
1970	1970.0	38
1971	1971.0	48
1972	1972.0	38
1973	1973.0	36
1974	1974.0	32
1975	1975.0	51
1976	1976.0	37
1977	1977.0	45
1978	1978.0	47
1979	1979.0	49
1980	1980.0	37
1981	1981.0	47
1982	1982.0	37
1983	1983.0	34
1984	1984.0	43
1985	1985.0	48
1986	1986.0	50
1987	1987.0	57
1988	1988.0	50
1989	1989.0	61
1990	1990.0	48
1991	1991.0	56
1992	1992.0	45
1993	1993.0	55
1994	1994.0	65
1995	1995.0	53
1996	1996.0	51
1997	1997.0	53
1998	1998.0	49
1999	1999.0	57
2000	2000.0	69
2001	2001.0	64
2002	2002.0	58
2003	2003.0	54
2004	2004.0	67
2005	2005.0	66
2006	2006.0	62
2007	2007.0	51
2008	2008.0	66
2009	2009.0	67
2010	2010.0	82
2011	2011.0	71
2012	2012.0	73
2013	2013.0	66
2014	2014.0	86
2015	2015.0	64
2016	2016.0	70
2017	2017.0	89
2018	2018.0	73
2019	2019.0	91
2020	2020.0	75
2021	2021.0	84
2022	2022.0	101
2023	2023.0	88
2024	2024.0	75
2025	2025.0	77
2026	2026.0	68
2027	2027.0	89
2028	2028.0	77
2029	2029.0	54
2030	2030.0	80
2031	2031.0	76
2032	2032.0	76
2033	2033.0	91
2034	2034.0	78
2035	2035.0	102
2036	2036.0	99
2037	2037.0	88
2038	2038.0	90
2039	2039.0	68
2040	2040.0	80
2041	2041.0	63
2042	2042.0	91
2043	2043.0	84
2044	2044.0	114
2045	2045.0	93
2046	2046.0	100
2047	2047.0	99
2048	2048.0	82
2049	2049.0	93
2050	2050.0	96
2051	2051.0	91
2052	2052.0	87
2053	2053.0	76
2054	2054.0	75
2055	2055.0	70
2056	2056.0	94
2057	2057.0	91
2058	2058.0	92
2059	2059.0	97
2060	2060.0	86
2061	2061.0	98
2062	2062.0	92
2063	2063.0	81
2064	2064.0	82
2065	2065.0	100
2066	2066.0	76
2067	2067.0	87
2068	2068.0	77
2069	2069.0	59
2070	2070.0	77
2071	2071.0	90
2072	2072.0	84
2073	2073.0	87
2074	2074.0	68
2075	2075.0	80
2076	2076.0	83
2077	2077.0	69
2078	2078.0	61
2079	2079.0	76
2080	2080.0	70
2081	2081.0	79
2082	2082.0	71
2083	2083.0	68
2084	2084.0	75
2085	2085.0	62
2086	2086.0	81
2087	2087.0	81
2088	2088.0	72
2089	2089.0	76
2090	2090.0	70
2091	2091.0	65
2092	2092.0	70
2093	2093.0	55
2094	2094.0	70
2095	2095.0	53
2096	2096.0	69
2097	2097.0	62
2098	2098.0	57
2099	2099.0	70
2100	2100.0	62
2101	2101.0	52
2102	2102.0	59
2103	2103.0	59
2104	2104.0	41
2105	2105.0	45
2106	2106.0	51
2107	2107.0	65
2108	2108.0	57
2109	2109.0	43
2110	2110.0	58
2111	2111.0	56
2112	2112.0	49
2113	2113.0	39
2114	2114.0	45
2115	2115.0	53
2116	2116.0	45
2117	2117.0	33
2118	2118.0	34
2119	2119.0	36
2120	2120.0	51
2121	2121.0	31
2122	2122.0	38
2123	2123.0	30
2124	2124.0	42
2125	2125.0	51
2126	2126.0	40
2127	2127.0	35
2128	2128.0	39
2129	2129.0	45
2130	2130.0	30
2131	2131.0	35
2132	2132.0	25
2133	2133.0	30
2134	2134.0	26
2135	2135.0	29
2136	2136.0	33
2137	2137.0	27
2138	2138.0	27
2139	2139.0	30
2140	2140.0	25
2141	2141.0	20
2142	2142.0	26
2143	2143.0	21
2144	2144.0	23
2145	2145.0	28
2146	2146.0	27
2147	2147.0	21
2148	2148.0	22
2149	2149.0	17
2150	2150.0	17
2151	2151.0	17
2152	2152.0	25
2153	2153.0	19
2154	2154.0	24
2155	2155.0	15
2156	2156.0	19
2157	2157.0	13
2158	2158.0	27
2159	2159.0	19
2160	2160.0	18
2161	2161.0	15
2162	2162.0	22
2163	2163.0	23
2164	2164.0	14
2165	2165.0	19
2166	2166.0	16
2167	2167.0	17
2168	2168.0	14
2169	2169.0	15
2170	2170.0	16
2171	2171.0	16
2172	2172.0	7
2173	2173.0	12
2174	2174.0	15
2175	2175.0	17
2176	2176.0	15
2177	2177.0	6
2178	2178.0	17
2179	2179.0	15
2180	2180.0	11
2181	2181.0	11
2182	2182.0	15
2183	2183.0	7
2184	2184.0	13
2185	2185.0	9
2186	2186.0	14
2187	2187.0	8
2188	2188.0	22
2189	2189.0	14
2190	2190.0	17
2191	2191.0	10
2192	2192.0	11
2193	2193.0	8
2194	2194.0	11
2195	2195.0	10
2196	2196.0	11
2197	2197.0	12
2198	2198.0	10
2199	2199.0	12
2200	2200.0	9
2201	2201.0	14
2202	2202.0	15
2203	2203.0	6
2204	2204.0	8
2205	2205.0	8
2206	2206.0	7
2207	2207.0	10
2208	2208.0	11
2209	2209.0	12
2210	2210.0	8
2211	2211.0	8
2212	2212.0	10
2213	2213.0	13
2214	2214.0	9
2215	2215.0	9
2216	2216.0	17
2217	2217.0	9
2218	2218.0	7
2219	2219.0	11
2220	2220.0	19
2221	2221.0	8
2222	2222.0	16
2223	2223.0	5
2224	2224.0	9
2225	2225.0	5
2226	2226.0	11
2227	2227.0	13
2228	2228.0	5
2229	2229.0	12
2230	2230.0	10
2231	2231.0	11
2232	2232.0	7
2233	2233.0	10
2234	2234.0	8
2235	2235.0	13
2236	2236.0	10
2237	2237.0	13
2238	2238.0	11
2239	2239.0	9
2240	2240.0	8
2241	2241.0	9
2242	2242.0	11
2243	2243.0	11
2244	2244.0	7
2245	2245.0	6
2246	2246.0	11
2247	2247.0	12
2248	2248.0	5
2249	2249.0	9
2250	2250.0	7
2251	2251.0	10
2252	2252.0	10
2253	2253.0	16
2254	2254.0	12
2255	2255.0	13
2256	2256.0	7
2257	2257.0	9
2258	2258.0	12
2259	2259.0	7
2260	2260.0	10
2261	2261.0	14
2262	2262.0	13
2263	2263.0	16
2264	2264.0	11
2265	2265.0	15
2266	2266.0	17
2267	2267.0	15
2268	2268.0	12
2269	2269.0	9
2270	2270.0	7
2271	2271.0	12
2272	2272.0	6
2273	2273.0	10
2274	2274.0	7
2275	2275.0	9
2276	2276.0	11
2277	2277.0	4
2278	2278.0	14
2279	2279.0	8
2280	2280.0	17
2281	2281.0	15
2282	2282.0	8
2283	2283.0	8
2284	2284.0	9
2285	2285.0	4
2286	2286.0	8
2287	2287.0	5
2288	2288.0	12
2289	2289.0	4
2290	2290.0	10
2291	2291.0	11
2292	2292.0	13
2293	2293.0	10
2294	2294.0	7
2295	2295.0	12
2296	2296.0	9
2297	2297.0	16
2298	2298.0	7
2299	2299.0	6
2300	2300.0	6
2301	2301.0	9
2302	2302.0	10
2303	2303.0	14
2304	2304.0	7
2305	2305.0	11
2306	2306.0	12
2307	2307.0	6
2308	2308.0	7
2309	2309.0	8
2310	2310.0	8
2311	2311.0	7
2312	2312.0	14
2313	2313.0	8
2314	2314.0	10
2315	2315.0	8
2316	2316.0	8
2317	2317.0	9
2318	2318.0	9
2319	2319.0	10
2320	2320.0	13
2321	2321.0	6
2322	2322.0	10
2323	2323.0	6
2324	2324.0	7
2325	2325.0	11
2326	2326.0	7
2327	2327.0	7
2328	2328.0	10
2329	2329.0	6
2330	2330.0	10
2331	2331.0	10
2332	2332.0	8
2333	2333.0	11
2334	2334.0	11
2335	2335.0	7
2336	2336.0	11
2337	2337.0	7
2338	2338.0	9
2339	2339.0	10
2340	2340.0	6
2341	2341.0	15
2342	2342.0	4
2343	2343.0	12
2344	2344.0	4
2345	2345.0	6
2346	2346.0	9
2347	2347.0	8
2348	2348.0	3
2349	2349.0	7
2350	2350.0	8
2351	2351.0	4
2352	2352.0	4
2353	2353.0	10
2354	2354.0	11
2355	2355.0	7
2356	2356.0	10
2357	2357.0	9
2358	2358.0	7
2359	2359.0	7
2360	2360.0	9
2361	2361.0	8
2362	2362.0	10
2363	2363.0	10
2364	2364.0	13
2365	2365.0	10
2366	2366.0	5
2367	2367.0	8
2368	2368.0	6
2369	2369.0	6
2370	2370.0	5
2371	2371.0	6
2372	2372.0	8
2373	2373.0	8
2374	2374.0	9
2375	2375.0	11
2376	2376.0	9
2377	2377.0	5
2378	2378.0	5
2379	2379.0	8
2380	2380.0	7
2381	2381.0	10
2382	2382.0	11
2383	2383.0	6
2384	2384.0	14
2385	2385.0	12
2386	2386.0	9
2387	2387.0	9
2388	2388.0	11
2389	2389.0	11
2390	2390.0	13
2391	2391.0	13
2392	2392.0	15
2393	2393.0	5
2394	2394.0	6
2395	2395.0	6
2396	2396.0	6
2397	2397.0	9
2398	2398.0	8
2399	2399.0	11
2400	2400.0	8
2401	2401.0	8
2402	2402.0	9
2403	2403.0	8
2404	2404.0	10
2405	2405.0	16
2406	2406.0	16
2407	2407.0	10
2408	2408.0	7
2409	2409.0	11
2410	2410.0	13
2411	2411.0	9
2412	2412.0	7
2413	2413.0	8
2414	2414.0	12
2415	2415.0	14
2416	2416.0	14
2417	2417.0	9
2418	2418.0	11
2419	2419.0	8
2420	2420.0	5
2421	2421.0	11
2422	2422.0	8
2423	2423.0	14
2424	2424.0	12
2425	2425.0	14
2426	2426.0	6
2427	2427.0	15
2428	2428.0	9
2429	2429.0	8
2430	2430.0	10
2431	2431.0	13
2432	2432.0	12
2433	2433.0	7
2434	2434.0	12
2435	2435.0	8
2436	2436.0	8
2437	2437.0	20
2438	2438.0	9
2439	2439.0	6
2440	2440.0	11
2441	2441.0	6
2442	2442.0	8
2443	2443.0	9
2444	2444.0	15
2445	2445.0	10
2446	2446.0	7
2447	2447.0	8
2448	2448.0	12
2449	2449.0	12
2450	2450.0	14
2451	2451.0	21
2452	2452.0	7
2453	2453.0	15
2454	2454.0	8
2455	2455.0	18
2456	2456.0	9
2457	2457.0	20
2458	2458.0	18
2459	2459.0	7
2460	2460.0	7
2461	2461.0	12
2462	2462.0	10
2463	2463.0	15
2464	2464.0	18
2465	2465.0	14
2466	2466.0	8
2467	2467.0	10
2468	2468.0	11
2469	2469.0	16
2470	2470.0	17
2471	2471.0	10
2472	2472.0	9
2473	2473.0	20
2474	2474.0	13
2475	2475.0	12
2476	2476.0	13
2477	2477.0	10
2478	2478.0	17
2479	2479.0	17
2480	2480.0	9
2481	2481.0	17
2482	2482.0	5
2483	2483.0	12
2484	2484.0	13
2485	2485.0	7
2486	2486.0	12
2487	2487.0	10
2488	2488.0	12
2489	2489.0	14
2490	2490.0	11
2491	2491.0	7
2492	2492.0	13
2493	2493.0	13
2494	2494.0	14
2495	2495.0	11
2496	2496.0	10
2497	2497.0	11
2498	2498.0	11
2499	2499.0	9
2500	2500.0	7
2501	2501.0	10
2502	2502.0	7
2503	2503.0	10
2504	2504.0	9
2505	2505.0	11
2506	2506.0	8
2507	2507.0	8
2508	2508.0	6
2509	2509.0	8
2510	2510.0	8
2511	2511.0	15
2512	2512.0	6
2513	2513.0	8
2514	2514.0	15
2515	2515.0	11
2516	2516.0	7
2517	2517.0	5
2518	2518.0	7
2519	2519.0	8
2520	2520.0	7
2521	2521.0	7
2522	2522.0	13
2523	2523.0	9
2524	2524.0	12
2525	2525.0	4
2526	2526.0	5
2527	2527.0	10
2528	2528.0	12
2529	2529.0	7
2530	2530.0	12
2531	2531.0	6
2532	2532.0	12
2533	2533.0	10
2534	2534.0	6
2535	2535.0	6
2536	2536.0	4
2537	2537.0	8
2538	2538.0	9
2539	2539.0	6
2540	2540.0	5
2541	2541.0	5
2542	2542.0	7
2543	2543.0	5
2544	2544.0	9
2545	2545.0	11
2546	2546.0	2
2547	2547.0	2
2548	2548.0	4
2549	2549.0	10
2550	2550.0	11
2551	2551.0	7
2552	2552.0	9
2553	2553.0	8
2554	2554.0	7
2555	2555.0	3
2556	2556.0	9
2557	2557.0	7
2558	2558.0	7
2559	2559.0	11
2560	2560.0	14
2561	2561.0	7
2562	2562.0	8
2563	2563.0	4
2564	2564.0	1
2565	2565.0	10
2566	2566.0	4
2567	2567.0	5
2568	2568.0	9
2569	2569.0	7
2570	2570.0	10
2571	2571.0	3
2572	2572.0	9
2573	2573.0	10
2574	2574.0	6
2575	2575.0	6
2576	2576.0	6
2577	2577.0	9
2578	2578.0	3
2579	2579.0	5
2580	2580.0	6
2581	2581.0	11
2582	2582.0	6
2583	2583.0	7
2584	2584.0	6
2585	2585.0	7
2586	2586.0	1
2587	2587.0	5
2588	2588.0	9
2589	2589.0	5
2590	2590.0	3
2591	2591.0	5
2592	2592.0	5
2593	2593.0	3
2594	2594.0	2
2595	2595.0	8
2596	2596.0	4
2597	2597.0	4
2598	2598.0	2
2599	2599.0	7
2600	2600.0	5
2601	2601.0	7
2602	2602.0	3
2603	2603.0	4
2604	2604.0	2
2605	2605.0	5
2606	2606.0	6
2607	2607.0	8
2608	2608.0	7
2609	2609.0	3
2610	2610.0	9
2611	2611.0	0
2612	2612.0	6
2613	2613.0	4
2614	2614.0	9
2615	2615.0	7
2616	2616.0	4
2617	2617.0	11
2618	2618.0	2
2619	2619.0	3
2620	2620.0	4
2621	2621.0	1
2622	2622.0	10
2623	2623.0	4
2624	2624.0	10
2625	2625.0	10
2626	2626.0	2
2627	2627.0	5
2628	2628.0	10
2629	2629.0	4
2630	2630.0	8
2631	2631.0	7
2632	2632.0	7
2633	2633.0	5
2634	2634.0	5
2635	2635.0	6
2636	2636.0	3
2637	2637.0	7
2638	2638.0	4
2639	2639.0	6
2640	2640.0	4
2641	2641.0	12
2642	2642.0	5
2643	2643.0	7
2644	2644.0	7
2645	2645.0	9
2646	2646.0	7
2647	2647.0	5
2648	2648.0	6
2649	2649.0	5
2650	2650.0	6
2651	2651.0	2
2652	2652.0	7
2653	2653.0	3
2654	2654.0	4
2655	2655.0	7
2656	2656.0	5
2657	2657.0	7
2658	2658.0	5
2659	2659.0	4
2660	2660.0	3
2661	2661.0	4
2662	2662.0	7
2663	2663.0	3
2664	2664.0	6
2665	2665.0	6
2666	2666.0	5
2667	2667.0	5
2668	2668.0	6
2669	2669.0	7
2670	2670.0	6
2671	2671.0	5
2672	2672.0	2
2673	2673.0	8
2674	2674.0	3
2675	2675.0	7
2676	2676.0	3
2677	2677.0	6
2678	2678.0	3
2679	2679.0	4
2680	2680.0	3
2681	2681.0	1
2682	2682.0	2
2683	2683.0	6
2684	2684.0	6
2685	2685.0	11
2686	2686.0	4
2687	2687.0	2
2688	2688.0	4
2689	2689.0	2
2690	2690.0	3
2691	2691.0	5
2692	2692.0	6
2693	2693.0	5
2694	2694.0	5
2695	2695.0	2
2696	2696.0	7
2697	2697.0	5
2698	2698.0	3
2699	2699.0	6
2700	2700.0	7
2701	2701.0	4
2702	2702.0	5
2703	2703.0	2
2704	2704.0	2
2705	2705.0	3
2706	2706.0	9
2707	2707.0	4
2708	2708.0	2
2709	2709.0	6
2710	2710.0	1
2711	2711.0	1
2712	2712.0	3
2713	2713.0	5
2714	2714.0	1
2715	2715.0	7
2716	2716.0	1
2717	2717.0	1
2718	2718.0	5
2719	2719.0	4
2720	2720.0	4
2721	2721.0	6
2722	2722.0	5
2723	2723.0	7
2724	2724.0	4
2725	2725.0	3
2726	2726.0	5
2727	2727.0	3
2728	2728.0	6
2729	2729.0	3
2730	2730.0	3
2731	2731.0	4
2732	2732.0	7
2733	2733.0	5
2734	2734.0	0
2735	2735.0	4
2736	2736.0	7
2737	2737.0	5
2738	2738.0	3
2739	2739.0	7
2740	2740.0	3
2741	2741.0	3
2742	2742.0	5
2743	2743.0	3
2744	2744.0	7
2745	2745.0	3
2746	2746.0	7
2747	2747.0	2
2748	2748.0	3
2749	2749.0	5
2750	2750.0	4
2751	2751.0	2
2752	2752.0	4
2753	2753.0	4
2754	2754.0	7
2755	2755.0	4
2756	2756.0	6
2757	2757.0	3
2758	2758.0	1
2759	2759.0	6
2760	2760.0	6
2761	2761.0	3
2762	2762.0	4
2763	2763.0	3
2764	2764.0	4
2765	2765.0	5
2766	2766.0	6
2767	2767.0	4
2768	2768.0	8
2769	2769.0	5
2770	2770.0	6
2771	2771.0	5
2772	2772.0	3
2773	2773.0	4
2774	2774.0	5
2775	2775.0	4
2776	2776.0	3
2777	2777.0	5
2778	2778.0	3
2779	2779.0	5
2780	2780.0	7
2781	2781.0	2
2782	2782.0	2
2783	2783.0	5
2784	2784.0	5
2785	2785.0	3
2786	2786.0	8
2787	2787.0	2
2788	2788.0	5
2789	2789.0	2
2790	2790.0	3
2791	2791.0	3
2792	2792.0	4
2793	2793.0	9
2794	2794.0	6
2795	2795.0	6
2796	2796.0	1
2797	2797.0	5
2798	2798.0	6
2799	2799.0	2
2800	2800.0	4
2801	2801.0	5
2802	2802.0	6
2803	2803.0	9
2804	2804.0	3
2805	2805.0	3
2806	2806.0	4
2807	2807.0	3
2808	2808.0	5
2809	2809.0	5
2810	2810.0	8
2811	2811.0	4
2812	2812.0	3
2813	2813.0	4
2814	2814.0	4
2815	2815.0	2
2816	2816.0	7
2817	2817.0	7
2818	2818.0	4
2819	2819.0	0
2820	2820.0	4
2821	2821.0	4
2822	2822.0	4
2823	2823.0	5
2824	2824.0	2
2825	2825.0	3
2826	2826.0	3
2827	2827.0	3
2828	2828.0	3
2829	2829.0	3
2830	2830.0	6
2831	2831.0	3
2832	2832.0	1
2833	2833.0	3
2834	2834.0	4
2835	2835.0	5
2836	2836.0	4
2837	2837.0	4
2838	2838.0	4
2839	2839.0	1
2840	2840.0	2
2841	2841.0	5
2842	2842.0	6
2843	2843.0	5
2844	2844.0	9
2845	2845.0	6
2846	2846.0	6
2847	2847.0	4
2848	2848.0	5
2849	2849.0	10
2850	2850.0	4
2851	2851.0	4
2852	2852.0	4
2853	2853.0	4
2854	2854.0	5
2855	2855.0	2
2856	2856.0	0
2857	2857.0	3
2858	2858.0	6
2859	2859.0	4
2860	2860.0	2
2861	2861.0	5
2862	2862.0	1
2863	2863.0	2
2864	2864.0	1
2865	2865.0	2
2866	2866.0	4
2867	2867.0	4
2868	2868.0	4
2869	2869.0	5
2870	2870.0	5
2871	2871.0	9
2872	2872.0	9
2873	2873.0	3
2874	2874.0	4
2875	2875.0	2
2876	2876.0	4
2877	2877.0	7
2878	2878.0	1
2879	2879.0	1
2880	2880.0	7
2881	2881.0	2
2882	2882.0	5
2883	2883.0	6
2884	2884.0	4
2885	2885.0	3
2886	2886.0	6
2887	2887.0	6
2888	2888.0	8
2889	2889.0	8
2890	2890.0	8
2891	2891.0	6
2892	2892.0	3
2893	2893.0	6
2894	2894.0	10
2895	2895.0	10
2896	2896.0	7
2897	2897.0	1
2898	2898.0	4
2899	2899.0	1
2900	2900.0	2
2901	2901.0	5
2902	2902.0	4
2903	2903.0	6
2904	2904.0	7
2905	2905.0	3
2906	2906.0	6
2907	2907.0	3
2908	2908.0	6
2909	2909.0	7
2910	2910.0	8
2911	2911.0	3
2912	2912.0	4
2913	2913.0	5
2914	2914.0	9
2915	2915.0	4
2916	2916.0	7
2917	2917.0	4
2918	2918.0	5
2919	2919.0	8
2920	2920.0	3
2921	2921.0	8
2922	2922.0	5
2923	2923.0	4
2924	2924.0	5
2925	2925.0	6
2926	2926.0	7
2927	2927.0	7
2928	2928.0	2
2929	2929.0	5
2930	2930.0	3
2931	2931.0	8
2932	2932.0	5
2933	2933.0	7
2934	2934.0	11
2935	2935.0	6
2936	2936.0	8
