Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1000
Conversion Gain:	4096
Coarse Gain:	2
Fine Gain:	0
Upper Discriminator:	4191
Lower Discriminator:	119
Calibration Coefficients:	77.83603669724761	1.692220183486239
Calibration Channels:	345	236
Calibration Energies:	661.652	477.2
Elapsed Real Time:	304.07
Elapsed Live Time:	300.0
Start Time:	enero 01, 2002, 12:27:42
End Time:	enero 01, 2002, 12:32:47
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid

1	315	371	29183	226	10	340

Channel Data:
Channel	Energy	Counts
998	998.0	69
999	999.0	67
1000	1000.0	63
1001	1001.0	61
1002	1002.0	74
1003	1003.0	73
1004	1004.0	70
1005	1005.0	73
1006	1006.0	61
1007	1007.0	70
1008	1008.0	71
1009	1009.0	57
1010	1010.0	69
1011	1011.0	71
1012	1012.0	64
1013	1013.0	73
1014	1014.0	83
1015	1015.0	49
1016	1016.0	64
1017	1017.0	60
1018	1018.0	50
1019	1019.0	76
1020	1020.0	71
1021	1021.0	64
1022	1022.0	57
1023	1023.0	69
1024	1024.0	75
1025	1025.0	72
1026	1026.0	74
1027	1027.0	71
1028	1028.0	68
1029	1029.0	71
1030	1030.0	64
1031	1031.0	62
1032	1032.0	61
1033	1033.0	67
1034	1034.0	64
1035	1035.0	80
1036	1036.0	72
1037	1037.0	65
1038	1038.0	67
1039	1039.0	62
1040	1040.0	72
1041	1041.0	63
1042	1042.0	51
1043	1043.0	64
1044	1044.0	74
1045	1045.0	63
1046	1046.0	64
1047	1047.0	64
1048	1048.0	66
1049	1049.0	70
1050	1050.0	58
1051	1051.0	62
1052	1052.0	68
1053	1053.0	73
1054	1054.0	76
1055	1055.0	63
1056	1056.0	77
1057	1057.0	59
1058	1058.0	53
1059	1059.0	78
1060	1060.0	68
1061	1061.0	51
1062	1062.0	66
1063	1063.0	76
1064	1064.0	59
1065	1065.0	64
1066	1066.0	67
1067	1067.0	62
1068	1068.0	55
1069	1069.0	57
1070	1070.0	69
1071	1071.0	51
1072	1072.0	58
1073	1073.0	50
1074	1074.0	67
1075	1075.0	59
1076	1076.0	61
1077	1077.0	64
1078	1078.0	70
1079	1079.0	70
1080	1080.0	75
1081	1081.0	70
1082	1082.0	51
1083	1083.0	65
1084	1084.0	60
1085	1085.0	64
1086	1086.0	54
1087	1087.0	63
1088	1088.0	51
1089	1089.0	53
1090	1090.0	60
1091	1091.0	56
1092	1092.0	57
1093	1093.0	62
1094	1094.0	62
1095	1095.0	56
1096	1096.0	76
1097	1097.0	60
1098	1098.0	60
1099	1099.0	50
1100	1100.0	53
1101	1101.0	57
1102	1102.0	64
1103	1103.0	49
1104	1104.0	57
1105	1105.0	65
1106	1106.0	52
1107	1107.0	57
1108	1108.0	40
1109	1109.0	70
1110	1110.0	64
1111	1111.0	52
1112	1112.0	48
1113	1113.0	62
1114	1114.0	68
1115	1115.0	62
1116	1116.0	50
1117	1117.0	56
1118	1118.0	56
1119	1119.0	59
1120	1120.0	64
1121	1121.0	52
1122	1122.0	53
1123	1123.0	53
1124	1124.0	49
1125	1125.0	52
1126	1126.0	58
1127	1127.0	69
1128	1128.0	61
1129	1129.0	59
1130	1130.0	58
1131	1131.0	65
1132	1132.0	50
1133	1133.0	45
1134	1134.0	60
1135	1135.0	49
1136	1136.0	55
1137	1137.0	48
1138	1138.0	63
1139	1139.0	40
1140	1140.0	56
1141	1141.0	61
1142	1142.0	63
1143	1143.0	54
1144	1144.0	51
1145	1145.0	55
1146	1146.0	48
1147	1147.0	49
1148	1148.0	60
1149	1149.0	55
1150	1150.0	52
1151	1151.0	48
1152	1152.0	49
1153	1153.0	54
1154	1154.0	51
1155	1155.0	49
1156	1156.0	60
1157	1157.0	55
1158	1158.0	52
1159	1159.0	53
1160	1160.0	49
1161	1161.0	53
1162	1162.0	63
1163	1163.0	58
1164	1164.0	54
1165	1165.0	66
1166	1166.0	62
1167	1167.0	64
1168	1168.0	54
1169	1169.0	59
1170	1170.0	65
1171	1171.0	59
1172	1172.0	62
1173	1173.0	42
1174	1174.0	37
1175	1175.0	48
1176	1176.0	47
1177	1177.0	50
1178	1178.0	51
1179	1179.0	45
1180	1180.0	57
1181	1181.0	41
1182	1182.0	58
1183	1183.0	44
1184	1184.0	49
1185	1185.0	43
1186	1186.0	59
1187	1187.0	62
1188	1188.0	58
1189	1189.0	41
1190	1190.0	50
1191	1191.0	36
1192	1192.0	53
1193	1193.0	45
1194	1194.0	63
1195	1195.0	60
1196	1196.0	61
1197	1197.0	48
1198	1198.0	55
1199	1199.0	48
1200	1200.0	50
1201	1201.0	54
1202	1202.0	66
1203	1203.0	49
1204	1204.0	40
1205	1205.0	59
1206	1206.0	69
1207	1207.0	61
1208	1208.0	57
1209	1209.0	61
1210	1210.0	56
1211	1211.0	52
1212	1212.0	61
1213	1213.0	52
1214	1214.0	40
1215	1215.0	61
1216	1216.0	52
1217	1217.0	51
1218	1218.0	53
1219	1219.0	51
1220	1220.0	45
1221	1221.0	40
1222	1222.0	48
1223	1223.0	60
1224	1224.0	45
1225	1225.0	49
1226	1226.0	49
1227	1227.0	47
1228	1228.0	61
1229	1229.0	59
1230	1230.0	55
1231	1231.0	56
1232	1232.0	40
1233	1233.0	50
1234	1234.0	52
1235	1235.0	64
1236	1236.0	70
1237	1237.0	62
1238	1238.0	52
1239	1239.0	73
1240	1240.0	70
1241	1241.0	52
1242	1242.0	43
1243	1243.0	70
1244	1244.0	65
1245	1245.0	63
1246	1246.0	55
1247	1247.0	57
1248	1248.0	52
1249	1249.0	53
1250	1250.0	56
1251	1251.0	73
1252	1252.0	53
1253	1253.0	75
1254	1254.0	56
1255	1255.0	66
1256	1256.0	66
1257	1257.0	64
1258	1258.0	46
1259	1259.0	56
1260	1260.0	53
1261	1261.0	56
1262	1262.0	68
1263	1263.0	60
1264	1264.0	71
1265	1265.0	62
1266	1266.0	65
1267	1267.0	66
1268	1268.0	55
1269	1269.0	62
1270	1270.0	69
1271	1271.0	65
1272	1272.0	71
1273	1273.0	60
1274	1274.0	58
1275	1275.0	76
1276	1276.0	58
1277	1277.0	63
1278	1278.0	58
1279	1279.0	66
1280	1280.0	73
1281	1281.0	53
1282	1282.0	65
1283	1283.0	85
1284	1284.0	78
1285	1285.0	67
1286	1286.0	71
1287	1287.0	68
1288	1288.0	69
1289	1289.0	68
1290	1290.0	55
1291	1291.0	65
1292	1292.0	72
1293	1293.0	49
1294	1294.0	67
1295	1295.0	60
1296	1296.0	78
1297	1297.0	57
1298	1298.0	69
1299	1299.0	66
1300	1300.0	57
1301	1301.0	56
1302	1302.0	66
1303	1303.0	58
1304	1304.0	53
1305	1305.0	56
1306	1306.0	57
1307	1307.0	68
1308	1308.0	71
1309	1309.0	52
1310	1310.0	56
1311	1311.0	57
1312	1312.0	59
1313	1313.0	62
1314	1314.0	60
1315	1315.0	58
1316	1316.0	54
1317	1317.0	72
1318	1318.0	56
1319	1319.0	60
1320	1320.0	64
1321	1321.0	62
1322	1322.0	50
1323	1323.0	54
1324	1324.0	55
1325	1325.0	60
1326	1326.0	61
1327	1327.0	49
1328	1328.0	46
1329	1329.0	56
1330	1330.0	51
1331	1331.0	69
1332	1332.0	51
1333	1333.0	40
1334	1334.0	57
1335	1335.0	62
1336	1336.0	53
1337	1337.0	66
1338	1338.0	50
1339	1339.0	58
1340	1340.0	67
1341	1341.0	71
1342	1342.0	65
1343	1343.0	68
1344	1344.0	59
1345	1345.0	67
1346	1346.0	47
1347	1347.0	51
1348	1348.0	53
1349	1349.0	51
1350	1350.0	63
1351	1351.0	56
1352	1352.0	52
1353	1353.0	70
1354	1354.0	64
1355	1355.0	72
1356	1356.0	53
1357	1357.0	59
1358	1358.0	57
1359	1359.0	62
1360	1360.0	57
1361	1361.0	41
1362	1362.0	51
1363	1363.0	62
1364	1364.0	54
1365	1365.0	60
1366	1366.0	68
1367	1367.0	46
1368	1368.0	55
1369	1369.0	58
1370	1370.0	56
1371	1371.0	36
1372	1372.0	55
1373	1373.0	54
1374	1374.0	49
1375	1375.0	53
1376	1376.0	43
1377	1377.0	55
1378	1378.0	50
1379	1379.0	68
1380	1380.0	55
1381	1381.0	51
1382	1382.0	44
1383	1383.0	49
1384	1384.0	63
1385	1385.0	62
1386	1386.0	41
1387	1387.0	60
1388	1388.0	41
1389	1389.0	39
1390	1390.0	50
1391	1391.0	56
1392	1392.0	50
1393	1393.0	37
1394	1394.0	50
1395	1395.0	48
1396	1396.0	52
1397	1397.0	39
1398	1398.0	40
1399	1399.0	69
1400	1400.0	48
1401	1401.0	56
1402	1402.0	40
1403	1403.0	34
1404	1404.0	30
1405	1405.0	49
1406	1406.0	50
1407	1407.0	37
1408	1408.0	49
1409	1409.0	39
1410	1410.0	44
1411	1411.0	31
1412	1412.0	40
1413	1413.0	41
1414	1414.0	38
1415	1415.0	46
1416	1416.0	32
1417	1417.0	38
1418	1418.0	44
1419	1419.0	32
1420	1420.0	51
1421	1421.0	46
1422	1422.0	41
1423	1423.0	31
1424	1424.0	34
1425	1425.0	33
1426	1426.0	39
1427	1427.0	31
1428	1428.0	45
1429	1429.0	37
1430	1430.0	39
1431	1431.0	30
1432	1432.0	48
1433	1433.0	36
1434	1434.0	36
