Channel	Net_Counts
2994	4
2995	4
2996	0
2997	4
2998	0
2999	4
3000	0
3001	7
3002	0
3003	0
3004	0
3005	1
3006	0
3007	0
3008	0
3009	0
3010	1
3011	0
3012	0
3013	0
3014	3
3015	1
3016	0
3017	2
3018	2
3019	4
3020	0
3021	4
3022	0
3023	0
3024	3
3025	0
3026	0
3027	5
3028	7
3029	0
3030	3
3031	3
3032	5
3033	0
3034	8
3035	2
3036	0
3037	7
3038	5
3039	1
3040	0
3041	5
3042	0
3043	0
3044	5
3045	0
3046	2
3047	10
3048	9
3049	2
3050	0
3051	0
3052	0
3053	0
3054	0
3055	0
3056	1
3057	3
3058	0
3059	0
3060	0
3061	21
3062	0
3063	3
3064	6
3065	0
3066	0
3067	1
3068	0
3069	4
3070	1
3071	2
3072	0
3073	3
3074	0
3075	0
3076	9
3077	2
3078	0
3079	3
3080	0
3081	0
3082	5
3083	4
3084	0
3085	4
3086	4
3087	0
3088	2
3089	0
3090	0
3091	0
3092	0
3093	0
3094	4
3095	0
3096	5
3097	11
3098	0
3099	0
3100	2
3101	3
3102	2
3103	0
3104	5
3105	0
3106	11
3107	5
3108	0
3109	5
3110	4
3111	3
3112	16
3113	0
3114	1
3115	2
3116	3
3117	3
3118	5
3119	6
3120	0
3121	0
3122	0
3123	0
3124	0
3125	13
3126	4
3127	1
3128	0
3129	3
3130	2
3131	0
3132	9
3133	0
3134	7
3135	9
3136	2
3137	14
3138	4
3139	6
3140	4
3141	6
3142	0
3143	0
3144	13
3145	6
3146	0
3147	0
3148	0
3149	2
3150	0
3151	8
3152	0
3153	0
3154	4
3155	1
3156	5
3157	4
3158	5
3159	0
3160	0
3161	8
3162	4
3163	2
3164	1
3165	10
3166	5
3167	8
3168	1
3169	0
3170	6
3171	0
3172	0
3173	0
3174	4
3175	8
3176	1
3177	0
3178	8
3179	1
3180	0
3181	0
3182	6
3183	12
3184	0
3185	0
3186	0
3187	0
3188	8
3189	1
3190	2
3191	0
3192	0
3193	5
3194	10
3195	4
3196	3
3197	15
3198	7
3199	8
3200	3
3201	3
3202	0
3203	2
3204	0
3205	0
3206	7
3207	0
3208	0
3209	0
3210	4
3211	0
3212	9
3213	0
3214	19
3215	11
3216	0
3217	10
3218	14
3219	2
3220	0
3221	0
3222	0
3223	0
3224	10
3225	0
3226	0
3227	3
3228	25
3229	4
3230	0
3231	0
3232	0
3233	1
3234	12
3235	0
3236	15
3237	3
3238	5
3239	0
3240	11
3241	1
3242	0
3243	0
3244	3
3245	0
3246	0
3247	0
3248	12
3249	14
3250	5
3251	6
3252	0
3253	8
3254	2
3255	0
3256	18
3257	3
3258	0
3259	0
3260	1
3261	0
3262	0
3263	3
3264	2
3265	9
3266	1
3267	5
3268	0
3269	8
3270	13
3271	11
3272	0
3273	13
3274	2
3275	0
3276	0
3277	3
3278	0
3279	2
3280	0
3281	11
3282	0
3283	0
3284	0
3285	5
3286	0
3287	0
3288	1
3289	10
3290	7
3291	18
3292	0
3293	0
3294	0
3295	0
3296	0
3297	0
3298	0
3299	0
3300	9
3301	2
3302	0
3303	2
3304	7
3305	17
3306	3
3307	0
3308	0
3309	0
3310	0
3311	0
3312	14
3313	3
3314	0
3315	0
3316	0
3317	0
3318	0
3319	0
3320	2
3321	10
3322	13
3323	0
3324	10
3325	3
3326	0
3327	0
3328	0
3329	0
3330	7
3331	0
3332	3
3333	0
3334	0
3335	0
3336	5
3337	0
3338	0
3339	9
3340	0
3341	0
3342	6
3343	0
3344	13
3345	0
3346	0
3347	8
3348	3
3349	0
3350	8
3351	0
3352	0
3353	0
3354	0
3355	0
3356	0
3357	0
3358	0
3359	0
3360	0
3361	0
3362	10
3363	0
3364	5
3365	0
3366	0
3367	5
3368	1
3369	5
3370	0
3371	0
3372	3
3373	4
3374	0
3375	0
3376	3
3377	11
3378	0
3379	0
3380	3
3381	6
3382	0
3383	3
3384	0
3385	0
3386	1
3387	1
3388	3
3389	0
3390	0
3391	7
3392	8
3393	2
3394	0
3395	4
3396	1
3397	2
3398	0
3399	1
3400	10
3401	0
3402	0
3403	3
3404	7
3405	1
3406	0
3407	0
3408	0
3409	0
3410	0
3411	2
3412	9
3413	2
3414	0
3415	2
3416	0
3417	0
3418	0
3419	0
3420	0
3421	2
3422	0
3423	1
3424	0
3425	0
3426	2
3427	1
3428	0
3429	0
3430	0
3431	3
3432	9
3433	1
3434	5
3435	1
3436	8
3437	0
3438	0
3439	0
3440	0
3441	0
3442	2
3443	0
3444	1
3445	0
3446	7
3447	2
3448	0
3449	4
3450	4
3451	0
3452	0
3453	0
3454	0
3455	0
3456	0
3457	2
3458	3
3459	1
3460	0
3461	1
3462	1
3463	0
3464	2
3465	6
3466	0
3467	2
3468	0
3469	0
3470	1
3471	1
3472	0
3473	0
3474	4
3475	0
3476	1
3477	0
3478	4
3479	2
3480	0
3481	0
3482	3
3483	0
3484	0
3485	2
3486	2
3487	2
3488	3
3489	0
3490	0
3491	3
3492	0
3493	2
3494	1
3495	3
3496	0
3497	2
3498	1
3499	1
3500	0
3501	2
3502	0
3503	1
3504	0
3505	0
3506	0
3507	8
3508	0
3509	5
3510	2
3511	0
3512	0
3513	0
3514	1
3515	1
3516	0
3517	0
3518	0
3519	0
3520	0
3521	3
3522	0
3523	2
3524	0
3525	0
3526	0
3527	6
3528	0
3529	0
3530	2
3531	0
3532	0
3533	0
3534	0
3535	0
3536	5
3537	0
3538	0
3539	0
3540	0
3541	1
3542	0
3543	2
3544	0
3545	0
3546	5
3547	4
3548	0
3549	1
3550	6
3551	0
3552	0
3553	0
3554	0
3555	0
3556	1
3557	0
3558	5
3559	5
3560	6
3561	0
3562	0
3563	1
3564	0
3565	2
3566	0
3567	0
3568	0
3569	0
3570	0
3571	0
3572	7
3573	0
3574	2
3575	4
3576	1
3577	0
3578	4
3579	0
3580	2
3581	0
3582	3
3583	0
3584	0
3585	6
3586	6
3587	0
3588	0
3589	0
3590	1
3591	0
3592	0
3593	0
3594	0
3595	0
3596	0
3597	2
3598	5
3599	0
3600	0
3601	4
3602	1
3603	0
3604	5
3605	0
3606	0
3607	0
3608	0
3609	3
3610	3
3611	3
3612	0
3613	7
3614	0
3615	0
3616	0
3617	0
3618	3
3619	0
3620	3
3621	1
3622	2
3623	2
3624	0
3625	0
3626	1
3627	3
3628	0
3629	9
3630	4
3631	0
3632	2
3633	0
3634	0
3635	0
3636	0
3637	0
3638	0
3639	0
3640	0
3641	2
3642	3
3643	2
3644	1
3645	1
3646	1
3647	0
3648	0
3649	1
3650	0
3651	5
3652	0
3653	1
3654	2
3655	0
3656	0
3657	2
3658	0
3659	0
3660	0
3661	0
3662	0
3663	1
3664	0
3665	0
3666	0
3667	0
3668	2
3669	0
3670	0
3671	0
3672	3
3673	0
3674	0
3675	0
3676	3
3677	0
3678	1
3679	0
3680	0
3681	2
3682	0
3683	1
3684	3
3685	5
3686	0
3687	3
3688	5
3689	2
3690	4
3691	4
3692	0
3693	0
3694	1
3695	2
3696	0
3697	0
3698	0
3699	5
3700	2
3701	3
3702	4
3703	6
3704	0
3705	2
3706	0
3707	0
3708	3
3709	0
3710	1
3711	0
3712	0
3713	0
3714	0
3715	0
3716	0
3717	1
3718	4
3719	0
3720	0
3721	0
3722	3
3723	2
3724	0
3725	4
3726	0
3727	1
3728	5
3729	0
3730	3
3731	1
3732	0
3733	2
3734	0
3735	1
3736	0
3737	0
3738	5
3739	0
3740	0
3741	0
3742	1
3743	0
3744	0
3745	0
3746	0
3747	5
3748	0
3749	0
3750	0
3751	3
3752	0
3753	2
3754	4
3755	2
3756	4
3757	0
3758	3
3759	3
3760	0
3761	0
3762	3
3763	2
3764	2
3765	3
3766	5
3767	6
3768	1
3769	1
3770	3
3771	0
3772	2
3773	5
3774	3
3775	0
3776	1
3777	1
3778	0
3779	0
3780	1
3781	0
3782	2
3783	0
3784	3
3785	4
3786	2
3787	0
3788	3
3789	2
3790	2
3791	2
3792	3
3793	0
3794	1
3795	3
3796	0
3797	0
3798	0
3799	0
3800	1
3801	7
3802	8
3803	0
3804	0
3805	0
3806	0
3807	0
3808	0
3809	6
3810	5
3811	1
3812	0
3813	0
3814	2
3815	0
3816	0
3817	4
3818	3
3819	1
3820	0
3821	0
3822	0
3823	0
3824	3
3825	2
3826	2
3827	1
3828	2
3829	0
3830	0
3831	4
3832	5
3833	0
3834	2
3835	0
3836	0
3837	5
3838	3
3839	0
3840	0
3841	3
3842	0
3843	0
3844	1
3845	0
3846	0
3847	0
3848	7
3849	0
3850	1
3851	2
3852	0
3853	0
3854	0
3855	0
3856	0
3857	5
3858	0
3859	6
3860	1
3861	2
3862	0
3863	0
3864	0
3865	2
3866	3
3867	0
3868	1
3869	3
3870	0
3871	0
3872	0
3873	2
3874	0
3875	0
3876	0
3877	0
3878	0
3879	1
3880	0
3881	1
3882	0
3883	0
3884	5
3885	4
3886	0
3887	0
3888	4
3889	0
3890	0
3891	1
3892	1
3893	0
3894	1
3895	0
3896	4
3897	0
3898	0
3899	0
3900	0
3901	1
3902	0
3903	0
3904	4
3905	4
3906	0
3907	2
3908	1
3909	1
3910	1
3911	0
3912	0
3913	0
3914	0
3915	0
3916	2
3917	0
3918	6
3919	0
3920	0
3921	2
3922	0
3923	0
3924	0
3925	2
3926	4
3927	1
3928	1
3929	0
3930	0
3931	0
3932	0
3933	0
3934	0
3935	0
3936	1
3937	2
3938	0
3939	4
3940	2
3941	4
3942	1
3943	0
3944	0
3945	2
3946	0
3947	0
3948	0
3949	0
3950	0
3951	0
3952	1
3953	0
3954	0
3955	0
3956	6
3957	4
3958	0
3959	0
3960	0
3961	1
3962	0
3963	0
3964	1
3965	3
3966	2
3967	0
3968	0
3969	0
3970	0
3971	0
3972	0
3973	0
3974	0
3975	0
3976	7
3977	1
3978	0
3979	2
3980	0
3981	4
3982	0
3983	0
3984	0
3985	1
3986	1
3987	0
3988	0
3989	1
3990	0
3991	0
3992	0
3993	4
3994	0
3995	0
3996	6
3997	0
3998	0
3999	1
4000	0
4001	0
4002	0
4003	2
4004	0
4005	0
4006	6
4007	1
4008	0
4009	1
4010	4
4011	0
4012	0
4013	1
4014	1
4015	0
4016	0
4017	4
4018	0
4019	0
4020	0
4021	1
4022	4
4023	0
4024	0
4025	3
4026	0
4027	0
4028	3
4029	2
4030	6
4031	0
4032	1
4033	5
4034	3
4035	1
4036	0
4037	2
4038	4
4039	2
4040	6
4041	1
4042	5
4043	0
4044	0
4045	0
4046	0
4047	0
4048	0
4049	0
4050	3
4051	0
4052	4
4053	0
4054	0
4055	2
4056	0
4057	0
4058	0
4059	0
4060	2
4061	1
4062	3
4063	0
4064	0
4065	0
4066	2
4067	2
4068	0
4069	0
4070	0
4071	0
4072	2
4073	2
4074	0
4075	0
4076	1
4077	3
4078	0
4079	0
4080	0
4081	0
4082	4
4083	0
4084	2
4085	1
4086	0
4087	0
4088	0
4089	0
4090	3
4091	0
4092	0
4093	0
4094	1
4095	1
